Age;Workclass;Fnlwgt;Education;Education-num;Marital-status;Occupation;Relationship;Race;Sex;Capital-gain;Capital-loss;Hours-per-week;Native-country;Salary
25;Non-Government;503012;*;3;Single;Technical;*;*;*;0;0;40;*;*
71;Non-Government;235079;*;1;Single;Technical;*;*;*;0;0;10;*;*
21;Non-Government;108670;*;9;Single;Technical;*;*;*;0;0;40;*;*
22;Non-Government;24896;*;9;Single;Technical;*;*;*;0;0;30;*;*
24;Non-Government;228613;*;7;Single;Technical;*;*;*;0;0;40;*;*
23;Non-Government;238917;*;4;Single;Technical;*;*;*;0;0;36;*;*
56;Non-Government;170148;*;9;Single;Technical;*;*;*;0;0;40;*;*
40;Non-Government;220460;*;9;Single;Technical;*;*;*;0;0;40;*;*
52;Non-Government;91048;*;9;Single;Technical;*;*;*;0;0;35;*;*
43;Non-Government;180599;*;9;Single;Technical;*;*;*;0;0;35;*;*
29;Non-Government;132686;*;15;Single;Technical;*;*;*;0;0;50;*;*
23;Non-Government;240063;*;13;Single;Technical;*;*;*;0;0;25;*;*
31;Non-Government;176360;*;9;Single;Technical;*;*;*;0;0;40;*;*
31;Non-Government;186787;*;9;Single;Technical;*;*;*;0;0;42;*;*
26;Non-Government;240842;*;9;Single;Technical;*;*;*;0;0;40;*;*
23;Non-Government;268525;*;13;Single;Technical;*;*;*;0;0;50;*;*
27;Non-Government;193701;*;9;Single;Technical;*;*;*;0;0;45;*;*
27;Non-Government;163942;*;9;Single;Technical;*;*;*;0;0;35;*;*
34;Non-Government;182177;*;9;Single;Technical;*;*;*;3325;0;35;*;*
29;Non-Government;190562;*;9;Single;Technical;*;*;*;0;0;56;*;*
29;Non-Government;112754;*;10;Single;Technical;*;*;*;0;0;40;*;*
20;Non-Government;44064;*;10;Single;Technical;*;*;*;0;0;25;*;*
37;Non-Government;218188;*;9;Single;Technical;*;*;*;0;0;32;*;*
37;Non-Government;267086;*;11;Single;Technical;*;*;*;0;0;52;*;*
49;Non-Government;44434;*;10;Single;Technical;*;*;*;0;0;35;*;*
26;Non-Government;96130;*;9;Single;Technical;*;*;*;0;0;40;*;*
60;Non-Government;175273;*;9;Single;Technical;*;*;*;0;0;40;*;*
31;Non-Government;327825;*;9;Single;Technical;*;*;*;0;2238;40;*;*
40;Non-Government;245529;*;12;Single;Technical;*;*;*;0;0;40;*;*
41;Non-Government;79797;*;9;Single;Technical;*;*;*;0;0;40;*;*
27;Non-Government;229803;*;9;Single;Technical;*;*;*;0;0;40;*;*
35;Non-Government;144322;*;9;Single;Technical;*;*;*;0;0;40;*;*
28;Non-Government;169069;*;9;Single;Technical;*;*;*;0;0;40;*;*
44;Non-Government;111275;*;9;Single;Technical;*;*;*;0;0;56;*;*
22;Non-Government;221745;*;10;Single;Technical;*;*;*;0;0;40;*;*
21;Non-Government;155066;*;10;Single;Technical;*;*;*;0;0;40;*;*
45;Non-Government;67716;*;9;Single;Technical;*;*;*;10520;0;48;*;*
26;Non-Government;139992;*;13;Single;Technical;*;*;*;0;0;40;*;*
33;Non-Government;94235;*;15;Single;Technical;*;*;*;0;0;42;*;*
21;Non-Government;275726;*;9;Single;Technical;*;*;*;0;0;40;*;*
45;Non-Government;72896;*;9;Single;Technical;*;*;*;0;0;40;*;*
36;Non-Government;208358;*;15;Single;Technical;*;*;*;99999;0;45;*;*
21;Non-Government;57211;*;9;Single;Technical;*;*;*;0;0;40;*;*
29;Non-Government;100219;*;12;Single;Technical;*;*;*;0;0;45;*;*
51;Non-Government;135190;*;4;Single;Technical;*;*;*;0;0;30;*;*
33;Non-Government;637222;*;8;Single;Technical;*;*;*;0;0;40;*;*
28;Non-Government;142264;*;5;Single;Technical;*;*;*;0;0;50;*;*
31;Non-Government;169269;*;4;Single;Technical;*;*;*;0;0;40;*;*
47;Non-Government;297884;*;6;Single;Technical;*;*;*;0;0;40;*;*
59;Non-Government;99131;*;9;Single;Technical;*;*;*;0;0;18;*;*
25;Non-Government;113436;*;10;Single;Technical;*;*;*;0;0;35;*;*
45;Non-Government;204205;*;4;Single;Technical;*;*;*;0;0;48;*;*
52;Non-Government;141301;*;9;Single;Technical;*;*;*;0;0;40;*;*
41;Non-Government;149102;*;9;Single;Technical;*;*;*;0;0;40;*;*
30;Non-Government;423770;*;10;Single;Technical;*;*;*;0;0;40;*;*
25;Non-Government;206600;*;5;Single;Technical;*;*;*;0;0;48;*;*
31;Non-Government;207537;*;9;Single;Technical;*;*;*;0;1669;50;*;*
45;Non-Government;189890;*;12;Single;Technical;*;*;*;5455;0;38;*;*
26;Non-Government;108658;*;9;Single;Technical;*;*;*;0;0;40;*;*
30;Non-Government;403433;*;13;Single;Technical;*;*;*;0;0;50;*;*
30;Non-Government;123178;*;6;Single;Technical;*;*;*;0;0;50;*;*
22;Non-Government;51136;*;10;Single;Technical;*;*;*;0;0;60;*;*
53;Non-Government;200576;*;7;Single;Technical;*;*;*;0;0;40;*;*
23;Non-Government;227594;*;13;Single;Technical;*;*;*;0;0;38;*;*
20;Non-Government;131230;*;9;Single;Technical;*;*;*;0;1590;40;*;*
59;Non-Government;294395;*;14;Single;Technical;*;*;*;0;0;40;*;*
26;Non-Government;179633;*;9;Single;Technical;*;*;*;0;0;40;*;*
53;Non-Government;197492;*;9;Single;Technical;*;*;*;0;0;40;*;*
31;Non-Government;83446;*;9;Single;Technical;*;*;*;0;0;40;*;*
45;Non-Government;125194;*;7;Single;Technical;*;*;*;0;0;40;*;*
36;Non-Government;252327;*;3;Single;Technical;*;*;*;0;0;40;*;*
25;Non-Government;159732;*;13;Single;Technical;*;*;*;0;0;40;*;*
40;Non-Government;346964;*;9;Single;Technical;*;*;*;0;0;40;*;*
28;Non-Government;208965;*;5;Single;Technical;*;*;*;0;0;40;*;*
45;Non-Government;214627;*;16;Single;Technical;*;*;*;15020;0;40;*;*
61;Non-Government;156542;*;15;Single;Technical;*;*;*;0;0;40;*;*
35;Non-Government;166235;*;10;Single;Technical;*;*;*;0;0;30;*;*
43;Non-Government;218558;*;13;Single;Technical;*;*;*;3325;0;40;*;*
23;Non-Government;214542;*;10;Single;Technical;*;*;*;0;0;50;*;*
59;Non-Government;208395;*;14;Single;Technical;*;*;*;0;0;50;*;*
39;Non-Government;257726;*;10;Single;Technical;*;*;*;0;0;40;*;*
21;Non-Government;151158;*;10;Single;Technical;*;*;*;0;0;25;*;*
17;Non-Government;254859;*;7;Single;Technical;*;*;*;0;0;20;*;*
23;Non-Government;210443;*;13;Single;Technical;*;*;*;0;0;40;*;*
44;Non-Government;54507;*;9;Single;Technical;*;*;*;0;0;40;*;*
31;Non-Government;283268;*;13;Single;Technical;*;*;*;0;0;36;*;*
52;Non-Government;366232;*;5;Single;Technical;*;*;*;0;0;40;*;*
37;Non-Government;205339;*;10;Single;Technical;*;*;*;0;0;40;*;*
62;Non-Government;192236;*;13;Single;Technical;*;*;*;0;0;40;*;*
47;Non-Government;115358;*;9;Single;Technical;*;*;*;0;0;40;*;*
56;Non-Government;56331;*;9;Single;Technical;*;*;*;0;0;32;*;*
51;Non-Government;35576;*;9;Single;Technical;*;*;*;0;0;38;*;*
24;Non-Government;278130;*;13;Single;Technical;*;*;*;0;0;40;*;*
23;Non-Government;580248;*;9;Single;Technical;*;*;*;0;0;40;*;*
27;Non-Government;36440;*;15;Single;Technical;*;*;*;0;0;65;*;*
28;Non-Government;50814;*;9;Single;Technical;*;*;*;0;0;40;*;*
23;Non-Government;236601;*;10;Single;Technical;*;*;*;0;0;48;*;*
19;Non-Government;100999;*;13;Single;Technical;*;*;*;0;0;30;*;*
32;Non-Government;96016;*;13;Single;Technical;*;*;*;0;0;45;*;*
41;Non-Government;227065;*;10;Single;Technical;*;*;*;0;0;40;*;*
23;Non-Government;244771;*;10;Single;Technical;*;*;*;0;0;20;*;*
23;Non-Government;215616;*;9;Single;Technical;*;*;*;0;0;40;*;*
30;Non-Government;19847;*;10;Single;Technical;*;*;*;0;0;40;*;*
41;Non-Government;89226;*;9;Single;Technical;*;*;*;0;0;40;*;*
22;Non-Government;361487;*;9;Single;Technical;*;*;*;0;0;40;*;*
31;Non-Government;286675;*;9;Single;Technical;*;*;*;0;0;50;*;*
23;Non-Government;407684;*;5;Single;Technical;*;*;*;0;0;40;*;*
58;Non-Government;140363;*;9;Single;Technical;*;*;*;3325;0;30;*;*
26;Non-Government;290286;*;9;Single;Technical;*;*;*;0;0;40;*;*
29;Non-Government;31166;*;9;Single;Technical;*;*;*;0;0;30;*;*
57;Non-Government;170244;*;15;Single;Technical;*;*;*;0;0;40;*;*
80;Non-Government;87518;*;10;Single;Technical;*;*;*;0;1816;60;*;*
66;Non-Government;212456;*;9;Single;Technical;*;*;*;0;0;20;*;*
65;Non-Government;169047;*;9;Single;Technical;*;*;*;0;0;10;*;*
38;Non-Government;206535;*;10;Single;Technical;*;*;*;0;0;50;*;*
46;Non-Government;201217;*;9;Single;Technical;*;*;*;0;0;40;*;*
25;Non-Government;209970;*;13;Single;Technical;*;*;*;0;0;40;*;*
34;Non-Government;353213;*;12;Single;Technical;*;*;*;0;0;60;*;*
49;Non-Government;117095;*;9;Single;Technical;*;*;*;0;0;40;*;*
28;Non-Government;282398;*;10;Single;Technical;*;*;*;0;0;40;*;*
23;Non-Government;216129;*;12;Single;Technical;*;*;*;0;0;30;*;*
63;Non-Government;134699;*;9;Single;Technical;*;*;*;0;0;25;*;*
46;Non-Government;32825;*;9;Single;Technical;*;*;*;0;0;40;*;*
43;Non-Government;160369;*;9;Single;Technical;*;*;*;0;0;40;*;*
20;Non-Government;221095;*;9;Single;Technical;*;*;*;0;0;40;*;*
29;Non-Government;183627;*;7;Single;Technical;*;*;*;0;0;40;*;*
52;Non-Government;326156;*;10;Single;Technical;*;*;*;0;0;40;*;*
53;Non-Government;103950;*;14;Single;Technical;*;*;*;0;0;40;*;*
39;Non-Government;191841;*;12;Single;Technical;*;*;*;0;0;30;*;*
38;Non-Government;82622;*;10;Single;Technical;*;*;*;0;0;40;*;*
39;Non-Government;117381;*;9;Single;Technical;*;*;*;0;0;62;*;*
30;Non-Government;219318;*;9;Single;Technical;*;*;*;0;0;35;*;*
42;Non-Government;44121;*;14;Single;Technical;*;*;*;0;1876;40;*;*
52;Non-Government;103794;*;11;Single;Technical;*;*;*;0;0;35;*;*
43;Non-Government;174575;*;10;Single;Technical;*;*;*;0;0;45;*;*
29;Non-Government;159768;*;9;Single;Technical;*;*;*;3325;0;40;*;*
50;Non-Government;139464;*;13;Single;Technical;*;*;*;0;0;36;*;*
52;Non-Government;177858;*;9;Single;Technical;*;*;*;0;0;55;*;*
42;Non-Government;163003;*;13;Single;Technical;*;*;*;0;0;40;*;*
19;Non-Government;376240;*;9;Single;Technical;*;*;*;0;0;42;*;*
44;Non-Government;178134;*;15;Single;Technical;*;*;*;0;0;40;*;*
28;Non-Government;66473;*;9;Single;Technical;*;*;*;0;0;40;*;*
21;Non-Government;61777;*;10;Single;Technical;*;*;*;0;0;70;*;*
34;Non-Government;320194;*;15;Single;Technical;*;*;*;0;0;48;*;*
35;Non-Government;87556;*;9;Single;Technical;*;*;*;0;0;40;*;*
23;Non-Government;291248;*;9;Single;Technical;*;*;*;0;0;40;*;*
28;Non-Government;25955;*;11;Single;Technical;*;*;*;0;0;40;*;*
29;Non-Government;227890;*;13;Single;Technical;*;*;*;0;0;40;*;*
33;Non-Government;131776;*;13;Single;Technical;*;*;*;914;0;40;*;*
39;Non-Government;211785;*;9;Single;Technical;*;*;*;0;0;20;*;*
19;Non-Government;387215;*;10;Single;Technical;*;*;*;0;1719;16;*;*
28;Non-Government;407672;*;10;Single;Technical;*;*;*;0;0;40;*;*
33;Non-Government;288825;*;9;Single;Technical;*;*;*;0;2258;84;*;*
34;Non-Government;94235;*;13;Single;Technical;*;*;*;0;0;40;*;*
50;Non-Government;144968;*;9;Single;Technical;*;*;*;0;0;15;*;*
23;Non-Government;202344;*;13;Single;Technical;*;*;*;0;0;40;*;*
24;Non-Government;238917;*;3;Single;Technical;*;*;*;0;0;40;*;*
30;Non-Government;219838;*;8;Single;Technical;*;*;*;0;0;40;*;*
52;Non-Government;114062;*;9;Single;Technical;*;*;*;0;0;40;*;*
23;Non-Government;182342;*;9;Single;Technical;*;*;*;0;0;40;*;*
22;Non-Government;244366;*;13;Single;Technical;*;*;*;0;0;40;*;*
30;Non-Government;98733;*;10;Single;Technical;*;*;*;0;0;20;*;*
30;Non-Government;327202;*;8;Single;Technical;*;*;*;0;0;40;*;*
26;Non-Government;76996;*;10;Single;Technical;*;*;*;0;0;38;*;*
18;Non-Government;129010;*;8;Single;Technical;*;*;*;0;0;10;*;*
21;Non-Government;452640;*;9;Single;Technical;*;*;*;0;0;40;*;*
48;Non-Government;107682;*;9;Single;Technical;*;*;*;0;0;10;*;*
26;Non-Government;103700;*;10;Single;Technical;*;*;*;0;0;40;*;*
30;Non-Government;58597;*;9;Single;Technical;*;*;*;0;0;44;*;*
41;Non-Government;190290;*;9;Single;Technical;*;*;*;0;0;40;*;*
26;Non-Government;118736;*;13;Single;Technical;*;*;*;0;0;20;*;*
41;Non-Government;125461;*;10;Single;Technical;*;*;*;0;0;40;*;*
33;Non-Government;145434;*;7;Single;Technical;*;*;*;0;0;40;*;*
30;Non-Government;66194;*;13;Single;Technical;*;*;*;0;0;60;*;*
34;Non-Government;456399;*;12;Single;Technical;*;*;*;0;0;40;*;*
42;Non-Government;263608;*;10;Single;Technical;*;*;*;0;0;40;*;*
24;Non-Government;263498;*;7;Single;Technical;*;*;*;0;0;40;*;*
43;Non-Government;243476;*;9;Single;Technical;*;*;*;0;0;40;*;*
35;Non-Government;169104;*;10;Single;Technical;*;*;*;0;0;40;*;*
46;Non-Government;215943;*;9;Single;Technical;*;*;*;0;0;40;*;*
45;Non-Government;88265;*;9;Single;Technical;*;*;*;0;0;40;*;*
33;Non-Government;206512;*;10;Single;Technical;*;*;*;0;0;40;*;*
28;Non-Government;212640;*;15;Single;Technical;*;*;*;0;0;85;*;*
21;Non-Government;221480;*;10;Single;Technical;*;*;*;0;0;25;*;*
19;Non-Government;184710;*;10;Single;Technical;*;*;*;0;0;20;*;*
65;Non-Government;225473;*;10;Single;Technical;*;*;*;0;0;35;*;*
26;Non-Government;214413;*;10;Single;Technical;*;*;*;0;0;40;*;*
22;Non-Government;123440;*;10;Single;Technical;*;*;*;0;0;48;*;*
37;Non-Government;191524;*;11;Single;Technical;*;*;*;0;0;38;*;*
25;Non-Government;308144;*;13;Single;Technical;*;*;*;0;0;40;*;*
22;Non-Government;141698;*;9;Single;Technical;*;*;*;0;0;40;*;*
22;Non-Government;195532;*;13;Single;Technical;*;*;*;8614;0;40;*;*
21;Non-Government;30039;*;10;Single;Technical;*;*;*;0;0;40;*;*
20;Non-Government;246250;*;10;Single;Technical;*;*;*;0;0;40;*;*
33;Non-Government;93930;*;9;Single;Technical;*;*;*;0;0;50;*;*
49;Non-Government;148398;*;9;Single;Technical;*;*;*;0;0;40;*;*
30;Non-Government;425627;*;10;Single;Technical;*;*;*;0;0;40;*;*
39;Non-Government;140854;*;9;Single;Technical;*;*;*;0;0;50;*;*
54;Non-Government;282680;*;13;Single;Technical;*;*;*;0;0;50;*;*
38;Non-Government;357962;*;5;Single;Technical;*;*;*;0;0;40;*;*
52;Non-Government;131631;*;7;Single;Technical;*;*;*;0;0;40;*;*
35;Non-Government;417136;*;9;Single;Technical;*;*;*;0;0;40;*;*
38;Non-Government;149419;*;11;Single;Technical;*;*;*;0;0;50;*;*
18;Non-Government;232024;*;7;Single;Technical;*;*;*;0;0;55;*;*
56;Non-Government;184553;*;6;Single;Technical;*;*;*;0;0;56;*;*
19;Non-Government;246226;*;9;Single;Technical;*;*;*;0;0;40;*;*
24;Non-Government;275421;*;11;Single;Technical;*;*;*;0;0;40;*;*
21;Non-Government;51985;*;9;Single;Technical;*;*;*;0;0;40;*;*
25;Non-Government;168403;*;13;Single;Technical;*;*;*;0;1741;40;*;*
25;Non-Government;34541;*;11;Single;Technical;*;*;*;0;0;36;*;*
29;Non-Government;36601;*;13;Single;Technical;*;*;*;0;0;50;*;*
20;Non-Government;182200;*;9;Single;Technical;*;*;*;0;0;30;*;*
35;Non-Government;225399;*;9;Single;Technical;*;*;*;8614;0;40;*;*
22;Non-Government;186452;*;6;Single;Technical;*;*;*;0;0;30;*;*
24;Non-Government;403671;*;10;Single;Technical;*;*;*;0;0;40;*;*
43;Non-Government;108945;*;10;Single;Technical;*;*;*;0;0;38;*;*
22;Non-Government;127185;*;5;Single;Technical;*;*;*;0;0;40;*;*
25;Non-Government;210184;*;7;Single;Technical;*;*;*;0;0;40;*;*
39;Non-Government;247975;*;10;Single;Technical;*;*;*;0;0;30;*;*
29;Non-Government;250679;*;9;Single;Technical;*;*;*;0;0;40;*;*
28;Non-Government;176683;*;12;Single;Technical;*;*;*;0;0;40;*;*
44;Non-Government;147206;*;10;Single;Technical;*;*;*;0;0;12;*;*
48;Non-Government;54759;*;9;Single;Technical;*;*;*;0;0;38;*;*
45;Non-Government;123283;*;9;Single;Technical;*;*;*;0;0;15;*;*
29;Non-Government;376680;*;9;Single;Technical;*;*;*;0;0;40;*;*
55;Non-Government;168625;*;10;Single;Technical;*;*;*;0;0;12;*;*
26;Non-Government;33939;*;10;Single;Technical;*;*;*;0;0;20;*;*
23;Non-Government;155919;*;5;Single;Technical;*;*;*;0;0;40;*;*
26;Non-Government;138152;*;8;Single;Technical;*;*;*;0;0;48;*;*
40;Non-Government;273308;*;9;Single;Technical;*;*;*;0;0;48;*;*
26;Non-Government;210812;*;10;Single;Technical;*;*;*;0;0;43;*;*
23;Non-Government;126550;*;9;Single;Technical;*;*;*;0;0;40;*;*
43;Non-Government;212894;*;9;Single;Technical;*;*;*;0;0;40;*;*
29;Non-Government;194200;*;10;Single;Technical;*;*;*;0;0;45;*;*
33;Non-Government;135312;*;13;Single;Technical;*;*;*;0;0;40;*;*
31;Non-Government;100734;*;16;Single;Technical;*;*;*;0;0;28;*;*
31;Non-Government;340917;*;9;Single;Technical;*;*;*;14344;0;40;*;*
65;Non-Government;316093;*;15;Single;Technical;*;*;*;0;1668;40;*;*
21;Non-Government;250051;*;10;Single;Technical;*;*;*;0;0;10;*;*
30;Non-Government;53158;*;12;Single;Technical;*;*;*;0;0;40;*;*
36;Non-Government;206520;*;13;Single;Technical;*;*;*;0;0;40;*;*
39;Non-Government;363418;*;13;Single;Technical;*;*;*;0;0;35;*;*
25;Non-Government;228608;*;10;Single;Technical;*;*;*;0;0;40;*;*
33;Non-Government;209900;*;10;Single;Technical;*;*;*;0;0;20;*;*
26;Non-Government;150361;*;13;Single;Technical;*;*;*;0;0;40;*;*
51;Non-Government;182187;*;13;Single;Technical;*;*;*;0;0;35;*;*
52;Non-Government;188644;*;3;Single;Technical;*;*;*;0;0;40;*;*
24;Non-Government;64167;*;11;Single;Technical;*;*;*;0;0;40;*;*
25;Non-Government;74883;*;13;Single;Technical;*;*;*;0;1092;40;*;*
48;Non-Government;145041;*;9;Single;Technical;*;*;*;0;0;40;*;*
23;Non-Government;183327;*;9;Single;Technical;*;*;*;0;1594;20;*;*
33;Non-Government;267859;*;9;Single;Technical;*;*;*;0;0;40;*;*
25;Non-Government;308144;*;13;Single;Technical;*;*;*;0;0;40;*;*
30;Non-Government;156718;*;9;Single;Technical;*;*;*;0;0;40;*;*
45;Non-Government;154430;*;13;Single;Technical;*;*;*;10520;0;50;*;*
25;Non-Government;252752;*;10;Single;Technical;*;*;*;0;0;8;*;*
29;Non-Government;119170;*;10;Single;Technical;*;*;*;0;0;40;*;*
32;Non-Government;213179;*;10;Single;Technical;*;*;*;0;0;40;*;*
31;Non-Government;153078;*;12;Single;Technical;*;*;*;0;0;50;*;*
47;Non-Government;169180;*;14;Single;Technical;*;*;*;0;0;35;*;*
51;Non-Government;305147;*;13;Single;Technical;*;*;*;0;0;40;*;*
23;Non-Government;138892;*;9;Single;Technical;*;*;*;0;0;40;*;*
19;Non-Government;29250;*;10;Single;Technical;*;*;*;0;0;10;*;*
27;Non-Government;194652;*;9;Single;Technical;*;*;*;0;0;40;*;*
43;Non-Government;222971;*;3;Single;Technical;*;*;*;0;0;40;*;*
47;Non-Government;79627;*;15;Single;Technical;*;*;*;27828;0;50;*;*
55;Non-Government;151474;*;13;Single;Technical;*;*;*;0;1590;38;*;*
28;Non-Government;161674;*;9;Single;Technical;*;*;*;0;0;40;*;*
21;Non-Government;321666;*;9;Single;Technical;*;*;*;594;0;40;*;*
22;Non-Government;216181;*;7;Single;Technical;*;*;*;0;0;45;*;*
33;Non-Government;295591;*;2;Single;Technical;*;*;*;0;0;40;*;*
33;Non-Government;254221;*;16;Single;Technical;*;*;*;0;0;60;*;*
20;Non-Government;174714;*;10;Single;Technical;*;*;*;0;0;15;*;*
28;Non-Government;142443;*;9;Single;Technical;*;*;*;0;0;40;*;*
38;Non-Government;172571;*;10;Single;Technical;*;*;*;0;0;58;*;*
33;Non-Government;279524;*;9;Single;Technical;*;*;*;0;0;40;*;*
33;Non-Government;205649;*;12;Single;Technical;*;*;*;0;0;20;*;*
25;Non-Government;200408;*;12;Single;Technical;*;*;*;0;0;40;*;*
21;Non-Government;118693;*;10;Single;Technical;*;*;*;0;0;40;*;*
49;Non-Government;234320;*;4;Single;Technical;*;*;*;0;0;45;*;*
20;Non-Government;116791;*;9;Single;Technical;*;*;*;0;0;40;*;*
40;Non-Government;217120;*;6;Single;Technical;*;*;*;0;0;50;*;*
42;Non-Government;219288;*;4;Single;Technical;*;*;*;0;0;40;*;*
22;Non-Government;36011;*;11;Single;Technical;*;*;*;0;0;30;*;*
18;Non-Government;242893;*;7;Single;Technical;*;*;*;0;0;35;*;*
66;Non-Government;114447;*;11;Single;Technical;*;*;*;0;0;35;*;*
17;Non-Government;137042;*;6;Single;Technical;*;*;*;0;0;20;*;*
30;Non-Government;33308;*;9;Single;Technical;*;*;*;0;0;40;*;*
30;Non-Government;158420;*;13;Single;Technical;*;*;*;0;0;50;*;*
36;Non-Government;214816;*;9;Single;Technical;*;*;*;0;0;40;*;*
52;Non-Government;102346;*;10;Single;Technical;*;*;*;0;0;35;*;*
25;Non-Government;181666;*;12;Single;Technical;*;*;*;0;0;40;*;*
50;Non-Government;202296;*;11;Single;Technical;*;*;*;0;0;40;*;*
24;Non-Government;157332;*;10;Single;Technical;*;*;*;0;0;42;*;*
28;Non-Government;94880;*;10;Single;Technical;*;*;*;0;0;43;*;*
27;Non-Government;376936;*;9;Single;Technical;*;*;*;0;0;40;*;*
42;Non-Government;179557;*;10;Single;Technical;*;*;*;0;0;40;*;*
23;Non-Government;240160;*;12;Single;Technical;*;*;*;0;0;40;*;*
40;Non-Government;167265;*;14;Single;Technical;*;*;*;0;0;43;*;*
80;Non-Government;157778;*;14;Single;Technical;*;*;*;0;0;10;*;*
36;Non-Government;177907;*;16;Single;Technical;*;*;*;0;0;40;*;*
32;Non-Government;183356;*;9;Single;Technical;*;*;*;0;0;40;*;*
40;Non-Government;272240;*;9;Single;Technical;*;*;*;0;0;40;*;*
25;Non-Government;391591;*;8;Single;Technical;*;*;*;0;0;40;*;*
47;Non-Government;169092;*;14;Single;Technical;*;*;*;0;0;50;*;*
19;Non-Government;169853;*;9;Single;Technical;*;*;*;0;0;24;*;*
30;Non-Government;156464;*;14;Single;Technical;*;*;*;0;0;45;*;*
26;Non-Government;108542;*;9;Single;Technical;*;*;*;0;0;35;*;*
28;Non-Government;160786;*;9;Single;Technical;*;*;*;0;0;40;*;*
25;Non-Government;120268;*;13;Single;Technical;*;*;*;0;0;70;*;*
63;Non-Government;361631;*;14;Single;Technical;*;*;*;0;0;40;*;*
35;Non-Government;275364;*;13;Single;Technical;*;*;*;7430;0;40;*;*
35;Non-Government;360814;*;5;Single;Technical;*;*;*;0;0;45;*;*
35;Non-Government;175614;*;11;Single;Technical;*;*;*;0;0;40;*;*
39;Non-Government;250157;*;13;Single;Technical;*;*;*;0;0;63;*;*
44;Non-Government;83508;*;15;Single;Technical;*;*;*;2354;0;99;*;*
52;Non-Government;310045;*;5;Single;Technical;*;*;*;0;0;30;*;*
39;Non-Government;316211;*;13;Single;Technical;*;*;*;0;0;40;*;*
32;Non-Government;194141;*;9;Single;Technical;*;*;*;0;0;50;*;*
56;Non-Government;28729;*;7;Single;Technical;*;*;*;0;0;40;*;*
45;Non-Government;275517;*;9;Single;Technical;*;*;*;0;0;40;*;*
53;Non-Government;169182;*;6;Single;Technical;*;*;*;0;0;40;*;*
19;Non-Government;218956;*;9;Single;Technical;*;*;*;0;0;40;*;*
37;Non-Government;241306;*;9;Single;Technical;*;*;*;0;0;40;*;*
35;Non-Government;133454;*;6;Single;Technical;*;*;*;0;0;50;*;*
43;Non-Government;266439;*;9;Single;Technical;*;*;*;0;0;45;*;*
56;Non-Government;175127;*;9;Single;Technical;*;*;*;0;0;35;*;*
60;Non-Government;63296;*;14;Single;Technical;*;*;*;0;0;40;*;*
21;Non-Government;221955;*;9;Single;Technical;*;*;*;0;0;40;*;*
20;Non-Government;205970;*;10;Single;Technical;*;*;*;0;0;25;*;*
48;Non-Government;94461;*;9;Single;Technical;*;*;*;0;0;16;*;*
27;Non-Government;29261;*;12;Single;Technical;*;*;*;0;0;40;*;*
69;Non-Government;108196;*;6;Single;Technical;*;*;*;0;0;40;*;*
33;Non-Government;158416;*;9;Single;Technical;*;*;*;0;0;40;*;*
30;Non-Government;172403;*;9;Single;Technical;*;*;*;0;0;30;*;*
27;Non-Government;255582;*;9;Single;Technical;*;*;*;0;0;40;*;*
27;Non-Government;329005;*;9;Single;Technical;*;*;*;0;0;40;*;*
26;Non-Government;262617;*;9;Single;Technical;*;*;*;2597;0;40;*;*
39;Non-Government;484475;*;7;Single;Technical;*;*;*;0;0;40;*;*
35;Non-Government;204527;*;14;Single;Technical;*;*;*;0;0;50;*;*
36;Non-Government;176101;*;10;Single;Technical;*;*;*;2174;0;60;*;*
42;Non-Government;236110;*;3;Single;Technical;*;*;*;0;0;40;*;*
