Age;Job;Marital;Education;Default;Housing;Loan;Contact;Month;Day_of_week;Campaign;Pdays;Previous;Poutcome;Y
70~74;retired;married;primary-education;no;*;no;cellular;mar;*;2;999;0;nonexistent;no
70~74;retired;divorced;primary-education;no;*;no;cellular;apr;*;2;999;0;nonexistent;yes
70~74;retired;divorced;primary-education;no;*;yes;cellular;apr;*;2;14;2;failure;no
70~74;retired;married;primary-education;no;*;no;telephone;apr;*;5;999;0;nonexistent;yes
70~74;retired;married;primary-education;no;*;no;telephone;apr;*;8;999;0;nonexistent;no
70~74;retired;married;primary-education;no;*;no;cellular;apr;*;2;4;1;success;yes
70~74;retired;married;primary-education;no;*;no;cellular;apr;*;3;999;0;nonexistent;no
70~74;retired;married;primary-education;no;*;no;cellular;may;*;4;999;0;nonexistent;yes
70~74;admin.;married;primary-education;no;*;yes;cellular;may;*;4;3;2;success;yes
70~74;retired;divorced;primary-education;no;*;no;telephone;jun;*;1;999;1;failure;no
70~74;retired;married;primary-education;no;*;yes;cellular;jul;*;4;8;1;success;yes
70~74;retired;married;primary-education;no;*;no;cellular;jul;*;9;999;1;failure;no
70~74;retired;married;primary-education;no;*;no;cellular;jul;*;2;999;1;failure;no
70~74;retired;married;primary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;yes
70~74;retired;married;primary-education;no;*;yes;telephone;jul;*;2;999;0;nonexistent;no
70~74;retired;married;primary-education;no;*;no;cellular;jul;*;2;999;1;failure;no
70~74;retired;married;primary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;yes
70~74;retired;married;primary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;no
70~74;retired;married;primary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;yes
70~74;retired;divorced;primary-education;no;*;yes;cellular;jul;*;2;999;0;nonexistent;no
70~74;retired;married;primary-education;no;*;no;cellular;jul;*;2;9;3;failure;yes
70~74;retired;married;primary-education;no;*;yes;cellular;jul;*;6;999;0;nonexistent;yes
70~74;blue-collar;divorced;primary-education;unknown;*;no;cellular;aug;*;1;999;0;nonexistent;no
70~74;housemaid;married;primary-education;unknown;*;no;cellular;aug;*;1;999;0;nonexistent;no
70~74;retired;divorced;primary-education;unknown;*;no;telephone;aug;*;1;999;0;nonexistent;no
70~74;retired;divorced;primary-education;unknown;*;no;cellular;aug;*;2;999;1;failure;no
70~74;retired;married;primary-education;no;*;no;cellular;aug;*;2;6;3;success;yes
70~74;admin.;married;primary-education;no;*;no;cellular;aug;*;1;999;2;failure;no
70~74;retired;married;primary-education;no;*;no;telephone;sep;*;9;999;1;failure;no
70~74;retired;married;primary-education;no;*;no;cellular;oct;*;3;999;3;failure;no
70~74;retired;divorced;primary-education;no;*;no;cellular;oct;*;2;999;0;nonexistent;no
70~74;retired;divorced;primary-education;no;*;no;cellular;oct;*;3;3;2;success;no
70~74;retired;single;other;no;*;no;cellular;apr;*;3;999;0;nonexistent;yes
70~74;housemaid;married;other;no;*;no;cellular;may;*;2;999;1;failure;no
70~74;unknown;married;other;no;*;yes;cellular;aug;*;8;999;1;failure;yes
70~74;retired;married;other;no;*;no;cellular;sep;*;1;999;0;nonexistent;no
70~74;retired;married;other;no;*;no;cellular;sep;*;1;999;1;failure;yes
70~74;retired;married;other;no;*;no;cellular;sep;*;4;999;0;nonexistent;yes
70~74;retired;married;other;no;*;yes;cellular;oct;*;1;999;0;nonexistent;yes
70~74;retired;married;other;no;*;yes;cellular;dec;*;1;999;1;failure;no
70~74;retired;married;other;no;*;yes;cellular;mar;*;2;999;0;nonexistent;yes
70~74;retired;married;other;no;*;no;telephone;mar;*;1;999;0;nonexistent;yes
70~74;retired;married;other;no;*;no;cellular;apr;*;2;999;0;nonexistent;no
70~74;retired;married;other;no;*;no;telephone;aug;*;2;999;4;failure;yes
70~74;retired;married;higher-education;no;*;no;cellular;mar;*;1;999;1;failure;no
70~74;retired;married;higher-education;no;*;no;cellular;mar;*;1;999;0;nonexistent;yes
70~74;retired;married;higher-education;no;*;no;cellular;apr;*;1;999;0;nonexistent;yes
70~74;retired;married;higher-education;no;*;yes;telephone;apr;*;12;999;0;nonexistent;no
70~74;self-employed;married;higher-education;no;*;no;cellular;apr;*;2;5;1;success;no
70~74;retired;married;higher-education;no;*;no;cellular;apr;*;1;999;1;failure;no
70~74;admin.;married;higher-education;no;*;no;cellular;jun;*;1;999;0;nonexistent;no
70~74;retired;divorced;higher-education;no;*;no;cellular;aug;*;1;999;0;nonexistent;no
70~74;retired;divorced;higher-education;no;*;no;cellular;aug;*;1;999;0;nonexistent;no
70~74;retired;married;higher-education;no;*;no;cellular;aug;*;2;999;1;failure;yes
70~74;retired;married;higher-education;no;*;no;cellular;aug;*;1;999;0;nonexistent;no
70~74;retired;married;higher-education;no;*;no;cellular;aug;*;3;999;1;failure;yes
70~74;retired;married;higher-education;no;*;no;cellular;aug;*;2;999;0;nonexistent;no
70~74;retired;married;higher-education;no;*;yes;cellular;aug;*;3;999;0;nonexistent;yes
70~74;retired;single;higher-education;no;*;no;cellular;aug;*;1;6;2;failure;yes
70~74;retired;married;higher-education;no;*;no;cellular;aug;*;1;999;0;nonexistent;no
70~74;retired;married;higher-education;no;*;no;cellular;aug;*;1;999;0;nonexistent;no
70~74;retired;married;higher-education;no;*;no;telephone;aug;*;4;999;0;nonexistent;no
70~74;retired;married;higher-education;no;*;no;cellular;sep;*;1;999;0;nonexistent;no
70~74;retired;single;higher-education;no;*;unknown;cellular;oct;*;1;999;0;nonexistent;no
70~74;retired;single;higher-education;no;*;no;cellular;oct;*;1;999;0;nonexistent;no
70~74;retired;single;higher-education;no;*;no;telephone;oct;*;1;999;0;nonexistent;no
70~74;retired;single;higher-education;no;*;no;telephone;oct;*;1;999;0;nonexistent;no
70~74;retired;married;higher-education;no;*;no;cellular;oct;*;2;3;1;success;no
70~74;management;married;higher-education;no;*;no;cellular;oct;*;3;999;2;failure;yes
70~74;admin.;married;higher-education;unknown;*;yes;cellular;oct;*;1;6;1;success;yes
70~74;retired;married;higher-education;no;*;no;cellular;nov;*;1;999;0;nonexistent;yes
70~74;retired;married;higher-education;no;*;yes;telephone;nov;*;1;999;0;nonexistent;yes
70~74;retired;married;higher-education;no;*;yes;cellular;nov;*;7;999;0;nonexistent;yes
70~74;retired;married;higher-education;no;*;no;telephone;nov;*;2;999;0;nonexistent;no
70~74;retired;married;higher-education;no;*;no;cellular;nov;*;1;999;0;nonexistent;no
70~74;retired;married;higher-education;no;*;no;cellular;nov;*;1;999;0;nonexistent;yes
70~74;retired;married;higher-education;no;*;no;cellular;mar;*;1;3;1;success;yes
70~74;retired;married;higher-education;no;*;no;cellular;apr;*;1;999;0;nonexistent;yes
70~74;retired;married;higher-education;no;*;no;cellular;apr;*;2;999;0;nonexistent;no
70~74;retired;married;higher-education;no;*;no;cellular;apr;*;1;999;0;nonexistent;yes
70~74;retired;single;higher-education;no;*;no;cellular;apr;*;1;6;3;success;yes
70~74;retired;divorced;higher-education;no;*;no;cellular;may;*;1;999;0;nonexistent;yes
70~74;retired;married;higher-education;no;*;no;cellular;may;*;4;999;3;failure;no
70~74;retired;single;higher-education;no;*;yes;cellular;may;*;3;999;0;nonexistent;no
70~74;retired;single;higher-education;no;*;no;cellular;may;*;3;999;0;nonexistent;no
70~74;retired;married;higher-education;no;*;no;cellular;jul;*;1;999;2;failure;yes
70~74;retired;divorced;higher-education;unknown;*;no;cellular;jul;*;2;999;0;nonexistent;no
70~74;retired;married;higher-education;no;*;no;cellular;jul;*;3;999;0;nonexistent;no
70~74;retired;married;higher-education;no;*;no;cellular;aug;*;1;999;0;nonexistent;no
70~74;retired;divorced;higher-education;no;*;no;cellular;aug;*;16;999;1;failure;no
70~74;retired;married;higher-education;no;*;no;cellular;sep;*;1;999;1;failure;no
70~74;retired;married;higher-education;no;*;no;telephone;oct;*;1;999;0;nonexistent;no
70~74;retired;married;higher-education;no;*;no;cellular;oct;*;2;999;0;nonexistent;no
70~74;retired;married;higher-education;no;*;no;cellular;oct;*;1;999;0;nonexistent;yes
70~74;retired;married;higher-education;no;*;no;cellular;oct;*;2;3;2;success;no
70~74;retired;married;higher-education;no;*;no;cellular;nov;*;1;999;0;nonexistent;yes
70~74;retired;married;higher-education;no;*;no;cellular;nov;*;3;999;1;failure;no
65~69;retired;married;secondary-education;no;*;yes;cellular;apr;*;2;999;0;nonexistent;no
65~69;retired;married;secondary-education;no;*;no;cellular;apr;*;1;999;0;nonexistent;yes
65~69;retired;married;secondary-education;no;*;no;cellular;apr;*;4;999;1;failure;no
65~69;housemaid;married;secondary-education;no;*;no;cellular;may;*;1;999;0;nonexistent;no
65~69;entrepreneur;married;secondary-education;no;*;no;cellular;jun;*;2;999;0;nonexistent;yes
65~69;entrepreneur;married;secondary-education;no;*;no;cellular;jun;*;2;999;0;nonexistent;yes
65~69;entrepreneur;married;secondary-education;no;*;no;cellular;jun;*;2;999;0;nonexistent;no
65~69;retired;married;secondary-education;no;*;no;cellular;aug;*;1;999;0;nonexistent;no
65~69;retired;married;secondary-education;no;*;no;cellular;aug;*;1;999;0;nonexistent;no
65~69;retired;married;secondary-education;no;*;no;cellular;sep;*;3;999;0;nonexistent;yes
65~69;retired;married;secondary-education;no;*;no;cellular;sep;*;1;999;0;nonexistent;no
65~69;retired;married;secondary-education;no;*;no;cellular;sep;*;1;999;0;nonexistent;no
65~69;retired;married;secondary-education;no;*;no;cellular;oct;*;1;999;2;failure;no
65~69;retired;married;secondary-education;no;*;no;cellular;oct;*;3;999;0;nonexistent;no
65~69;retired;married;secondary-education;no;*;no;cellular;nov;*;1;999;0;nonexistent;yes
65~69;retired;married;secondary-education;no;*;no;cellular;nov;*;2;999;1;failure;yes
65~69;retired;married;secondary-education;no;*;no;cellular;mar;*;1;999;0;nonexistent;no
65~69;retired;married;secondary-education;no;*;unknown;cellular;mar;*;3;999;1;failure;yes
65~69;retired;married;secondary-education;no;*;no;cellular;may;*;1;10;1;success;yes
65~69;retired;divorced;secondary-education;no;*;no;telephone;may;*;2;4;2;success;yes
65~69;retired;married;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;yes
65~69;retired;married;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;yes
65~69;retired;divorced;secondary-education;no;*;yes;cellular;jul;*;1;3;1;success;yes
65~69;retired;divorced;secondary-education;no;*;no;cellular;jul;*;1;999;1;failure;no
65~69;retired;married;secondary-education;no;*;yes;cellular;sep;*;1;6;2;success;yes
65~69;retired;divorced;secondary-education;no;*;no;cellular;oct;*;4;999;2;failure;no
65~69;retired;divorced;secondary-education;no;*;yes;cellular;oct;*;1;3;1;success;yes
65~69;retired;divorced;secondary-education;no;*;no;cellular;oct;*;1;999;0;nonexistent;yes
65~69;retired;divorced;primary-education;no;*;no;cellular;mar;*;3;999;0;nonexistent;yes
65~69;retired;married;primary-education;no;*;no;cellular;mar;*;1;999;0;nonexistent;yes
65~69;retired;married;primary-education;no;*;no;cellular;mar;*;6;999;1;failure;no
65~69;retired;married;primary-education;no;*;no;cellular;mar;*;3;999;1;failure;no
65~69;retired;married;primary-education;no;*;no;telephone;mar;*;1;999;0;nonexistent;no
65~69;housemaid;married;primary-education;no;*;no;cellular;mar;*;1;999;1;failure;no
65~69;retired;married;primary-education;no;*;no;cellular;mar;*;4;999;0;nonexistent;yes
65~69;retired;married;primary-education;no;*;no;cellular;apr;*;2;999;0;nonexistent;yes
65~69;retired;married;primary-education;no;*;no;cellular;apr;*;2;999;1;failure;yes
65~69;retired;married;primary-education;no;*;no;cellular;apr;*;2;999;0;nonexistent;no
65~69;retired;married;primary-education;no;*;no;cellular;apr;*;11;999;0;nonexistent;yes
65~69;retired;married;primary-education;no;*;no;cellular;apr;*;1;999;0;nonexistent;no
65~69;retired;married;primary-education;no;*;yes;cellular;apr;*;5;999;1;failure;yes
65~69;retired;divorced;primary-education;no;*;no;cellular;apr;*;1;999;0;nonexistent;no
65~69;retired;divorced;primary-education;no;*;no;cellular;apr;*;1;999;0;nonexistent;yes
65~69;retired;married;primary-education;no;*;no;cellular;apr;*;1;999;0;nonexistent;no
65~69;retired;married;primary-education;no;*;no;cellular;apr;*;1;999;1;failure;no
65~69;unemployed;single;primary-education;no;*;no;telephone;apr;*;1;999;0;nonexistent;no
65~69;unemployed;single;primary-education;no;*;no;cellular;apr;*;1;999;0;nonexistent;yes
65~69;unemployed;single;primary-education;no;*;no;cellular;apr;*;11;999;0;nonexistent;no
65~69;unknown;married;primary-education;no;*;yes;cellular;may;*;2;999;0;nonexistent;no
65~69;admin.;married;primary-education;unknown;*;no;cellular;jun;*;1;999;0;nonexistent;yes
65~69;admin.;married;primary-education;unknown;*;no;cellular;jun;*;2;999;1;failure;no
65~69;retired;married;primary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;no
65~69;retired;married;primary-education;unknown;*;no;cellular;aug;*;1;999;0;nonexistent;no
65~69;retired;married;primary-education;no;*;no;cellular;aug;*;2;999;0;nonexistent;yes
65~69;housemaid;divorced;primary-education;no;*;no;telephone;aug;*;3;999;1;failure;no
65~69;retired;unknown;primary-education;no;*;no;cellular;aug;*;2;999;0;nonexistent;no
65~69;retired;unknown;primary-education;no;*;no;cellular;aug;*;3;999;2;failure;yes
65~69;retired;married;primary-education;unknown;*;no;cellular;aug;*;1;1;1;success;no
65~69;retired;married;primary-education;unknown;*;no;cellular;aug;*;1;999;0;nonexistent;no
65~69;retired;married;primary-education;no;*;no;cellular;aug;*;1;999;2;failure;no
65~69;retired;married;primary-education;no;*;no;cellular;aug;*;2;999;0;nonexistent;yes
65~69;retired;married;primary-education;no;*;yes;telephone;aug;*;3;999;3;failure;no
65~69;retired;married;primary-education;no;*;no;cellular;aug;*;1;999;0;nonexistent;yes
65~69;housemaid;married;primary-education;no;*;no;telephone;aug;*;4;999;0;nonexistent;no
65~69;retired;married;primary-education;unknown;*;no;cellular;aug;*;2;999;0;nonexistent;yes
65~69;retired;married;primary-education;no;*;no;telephone;sep;*;1;999;1;failure;no
65~69;retired;married;primary-education;no;*;no;cellular;sep;*;1;5;1;success;no
65~69;retired;married;primary-education;no;*;no;cellular;sep;*;1;3;2;success;yes
65~69;admin.;married;primary-education;no;*;no;cellular;sep;*;1;999;2;failure;yes
65~69;admin.;married;primary-education;no;*;yes;cellular;sep;*;1;3;1;success;yes
65~69;admin.;married;primary-education;no;*;no;cellular;sep;*;1;3;1;success;no
65~69;housemaid;divorced;primary-education;no;*;no;cellular;sep;*;1;999;1;failure;no
65~69;housemaid;divorced;primary-education;no;*;no;cellular;sep;*;1;999;0;nonexistent;no
65~69;retired;married;primary-education;no;*;no;cellular;oct;*;1;999;0;nonexistent;yes
65~69;retired;married;primary-education;no;*;no;cellular;oct;*;2;999;0;nonexistent;no
65~69;retired;married;primary-education;no;*;no;cellular;oct;*;1;6;2;success;yes
65~69;admin.;married;primary-education;unknown;*;no;cellular;oct;*;2;2;2;success;yes
65~69;retired;married;primary-education;no;*;no;cellular;oct;*;1;999;0;nonexistent;yes
65~69;retired;married;primary-education;no;*;yes;cellular;oct;*;3;999;0;nonexistent;yes
65~69;retired;married;primary-education;no;*;no;cellular;nov;*;3;999;0;nonexistent;yes
65~69;retired;married;primary-education;no;*;no;cellular;nov;*;3;999;0;nonexistent;no
65~69;retired;married;primary-education;no;*;no;cellular;nov;*;1;999;0;nonexistent;yes
65~69;retired;married;primary-education;no;*;yes;telephone;nov;*;1;999;0;nonexistent;yes
65~69;retired;married;primary-education;no;*;no;telephone;nov;*;1;999;0;nonexistent;yes
65~69;retired;married;primary-education;no;*;no;cellular;nov;*;1;7;1;success;yes
65~69;retired;single;primary-education;no;*;no;cellular;nov;*;3;999;0;nonexistent;yes
65~69;retired;married;primary-education;no;*;no;telephone;nov;*;4;999;1;failure;no
65~69;retired;divorced;primary-education;no;*;no;telephone;dec;*;2;999;0;nonexistent;no
65~69;retired;married;primary-education;no;*;no;cellular;dec;*;1;999;2;failure;no
65~69;retired;married;primary-education;no;*;no;cellular;dec;*;2;999;0;nonexistent;yes
65~69;management;married;primary-education;no;*;no;cellular;dec;*;1;999;2;failure;no
65~69;retired;married;primary-education;no;*;no;cellular;mar;*;1;6;1;success;yes
65~69;retired;divorced;primary-education;no;*;no;cellular;mar;*;4;999;2;failure;no
65~69;housemaid;divorced;primary-education;no;*;no;cellular;mar;*;1;3;2;success;yes
65~69;retired;divorced;primary-education;no;*;no;cellular;mar;*;2;11;1;success;yes
65~69;retired;married;primary-education;no;*;no;cellular;apr;*;1;999;0;nonexistent;no
65~69;retired;married;primary-education;no;*;no;telephone;apr;*;2;999;1;failure;no
65~69;retired;divorced;primary-education;no;*;no;cellular;apr;*;1;999;0;nonexistent;yes
65~69;retired;married;primary-education;no;*;no;cellular;may;*;1;3;2;success;yes
65~69;retired;married;primary-education;no;*;yes;cellular;may;*;1;6;1;success;yes
65~69;blue-collar;married;primary-education;no;*;yes;cellular;jun;*;1;3;1;success;yes
65~69;retired;married;primary-education;no;*;no;cellular;jun;*;2;999;1;failure;no
65~69;retired;married;primary-education;unknown;*;no;cellular;jun;*;3;999;0;nonexistent;no
65~69;retired;married;primary-education;no;*;yes;cellular;jun;*;2;999;0;nonexistent;yes
65~69;retired;divorced;primary-education;no;*;no;cellular;jul;*;2;6;2;success;yes
65~69;retired;married;primary-education;no;*;no;cellular;jul;*;7;999;0;nonexistent;yes
65~69;housemaid;married;primary-education;no;*;yes;cellular;jul;*;1;999;1;failure;no
65~69;housemaid;married;primary-education;no;*;no;telephone;jul;*;2;999;0;nonexistent;yes
65~69;retired;married;primary-education;no;*;no;cellular;aug;*;3;999;0;nonexistent;no
65~69;retired;married;primary-education;no;*;no;cellular;aug;*;2;13;1;success;yes
