Age;Job;Marital;Education;Default;Housing;Loan;Contact;Month;Day_of_week;Campaign;Pdays;Previous;Poutcome;Y
70~74;retired;divorced;basic.4y;no;yes;no;cellular;aug;wed;1~56;13;1;success;yes
70~74;retired;married;university.degree;no;yes;yes;cellular;aug;wed;1~56;999;0;nonexistent;yes
70~74;retired;married;basic.4y;unknown;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
70~74;retired;married;basic.9y;no;no;no;cellular;aug;thu;1~56;999;1;failure;no
70~74;retired;single;university.degree;no;yes;no;cellular;aug;thu;1~56;6;2;failure;yes
70~74;retired;married;basic.4y;unknown;yes;no;cellular;aug;mon;1~56;6;1;success;yes
70~74;retired;married;university.degree;no;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
70~74;retired;married;university.degree;no;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
70~74;unknown;married;unknown;no;yes;yes;cellular;aug;fri;1~56;999;1;failure;yes
70~74;retired;married;university.degree;no;no;no;telephone;aug;mon;1~56;999;0;nonexistent;no
70~74;retired;married;basic.4y;no;unknown;unknown;cellular;aug;mon;1~56;999;1;failure;yes
70~74;retired;divorced;high.school;no;yes;no;cellular;aug;mon;1~56;999;0;nonexistent;no
70~74;retired;married;unknown;no;no;no;cellular;sep;thu;1~56;999;0;nonexistent;no
70~74;retired;married;basic.4y;no;yes;no;telephone;sep;thu;1~56;999;0;nonexistent;no
70~74;retired;married;basic.4y;no;no;no;cellular;sep;fri;1~56;3;2;success;yes
70~74;retired;married;professional.course;no;no;no;cellular;sep;fri;1~56;999;0;nonexistent;no
70~74;retired;married;basic.4y;no;yes;no;cellular;sep;tue;1~56;999;0;nonexistent;yes
70~74;retired;married;unknown;no;no;no;cellular;sep;tue;1~56;999;1;failure;yes
70~74;retired;married;basic.4y;no;no;no;cellular;sep;tue;1~56;999;0;nonexistent;no
70~74;retired;married;basic.4y;no;yes;no;cellular;sep;fri;1~56;999;0;nonexistent;no
70~74;retired;married;basic.4y;no;yes;no;cellular;sep;fri;1~56;999;0;nonexistent;no
70~74;retired;married;unknown;no;yes;no;cellular;sep;fri;1~56;999;0;nonexistent;yes
70~74;retired;married;basic.4y;no;no;no;cellular;oct;thu;1~56;999;2;failure;no
70~74;retired;married;basic.4y;no;yes;no;cellular;oct;thu;1~56;999;1;failure;yes
70~74;retired;divorced;basic.4y;unknown;yes;no;cellular;oct;thu;1~56;999;0;nonexistent;yes
70~74;retired;married;basic.9y;no;no;no;cellular;oct;fri;1~56;999;0;nonexistent;no
70~74;retired;married;basic.9y;no;no;no;cellular;oct;mon;1~56;999;0;nonexistent;no
70~74;retired;single;university.degree;no;unknown;unknown;cellular;oct;tue;1~56;999;0;nonexistent;no
70~74;retired;single;university.degree;no;yes;no;cellular;oct;tue;1~56;999;0;nonexistent;no
70~74;retired;single;university.degree;no;no;no;telephone;oct;tue;1~56;999;0;nonexistent;no
70~74;retired;single;university.degree;no;no;no;telephone;oct;tue;1~56;999;0;nonexistent;no
70~74;retired;married;basic.9y;no;no;no;cellular;oct;wed;1~56;999;0;nonexistent;no
70~74;retired;married;unknown;no;yes;yes;cellular;oct;wed;1~56;999;0;nonexistent;yes
70~74;retired;married;professional.course;no;yes;no;cellular;oct;thu;1~56;3;1;success;no
70~74;retired;married;basic.9y;no;yes;no;cellular;oct;thu;1~56;6;1;success;yes
70~74;management;married;university.degree;no;yes;no;cellular;oct;thu;1~56;999;2;failure;yes
70~74;retired;divorced;basic.4y;no;yes;no;cellular;oct;mon;1~56;999;3;failure;no
70~74;admin.;married;university.degree;unknown;no;yes;cellular;oct;tue;1~56;6;1;success;yes
70~74;retired;married;basic.4y;no;yes;yes;cellular;oct;tue;1~56;6;1;success;no
70~74;retired;married;basic.4y;no;no;no;cellular;oct;tue;1~56;999;0;nonexistent;yes
70~74;retired;married;basic.4y;no;no;no;cellular;oct;tue;1~56;999;0;nonexistent;yes
70~74;retired;married;basic.4y;no;no;no;cellular;oct;wed;1~56;999;0;nonexistent;no
70~74;retired;married;basic.4y;no;yes;no;telephone;oct;wed;1~56;999;0;nonexistent;no
70~74;retired;divorced;basic.4y;no;no;no;cellular;oct;thu;1~56;999;0;nonexistent;no
70~74;retired;married;basic.6y;no;yes;yes;cellular;oct;thu;1~56;999;0;nonexistent;yes
70~74;retired;married;basic.4y;no;no;no;cellular;oct;fri;1~56;6;1;success;no
70~74;retired;married;professional.course;no;yes;no;cellular;nov;tue;1~56;999;0;nonexistent;yes
70~74;retired;married;professional.course;no;yes;yes;telephone;nov;tue;1~56;999;0;nonexistent;yes
70~74;retired;married;university.degree;no;no;yes;cellular;nov;thu;1~56;999;0;nonexistent;yes
70~74;housemaid;married;basic.4y;no;yes;no;cellular;nov;tue;1~56;999;0;nonexistent;yes
70~74;retired;married;basic.4y;no;no;no;cellular;nov;tue;1~56;999;1;failure;no
70~74;retired;married;professional.course;no;yes;no;telephone;nov;wed;1~56;999;0;nonexistent;no
70~74;retired;married;basic.4y;no;yes;no;cellular;nov;wed;1~56;999;1;failure;yes
70~74;retired;divorced;basic.6y;no;yes;no;cellular;nov;wed;1~56;999;0;nonexistent;yes
70~74;retired;divorced;basic.6y;no;yes;no;cellular;nov;wed;1~56;999;0;nonexistent;yes
70~74;housemaid;divorced;basic.4y;no;no;no;telephone;nov;mon;1~56;3;1;success;no
70~74;retired;married;high.school;no;no;no;cellular;nov;mon;1~56;999;0;nonexistent;yes
70~74;retired;married;university.degree;no;no;no;cellular;nov;mon;1~56;999;0;nonexistent;no
70~74;retired;married;basic.9y;unknown;yes;no;cellular;nov;fri;1~56;999;0;nonexistent;no
70~74;retired;married;university.degree;no;no;no;cellular;nov;fri;1~56;999;0;nonexistent;yes
70~74;retired;married;basic.4y;no;no;no;cellular;dec;mon;1~56;999;0;nonexistent;no
70~74;retired;married;unknown;no;yes;yes;cellular;dec;thu;1~56;999;1;failure;no
70~74;retired;divorced;high.school;no;yes;yes;telephone;dec;mon;1~56;999;0;nonexistent;no
70~74;retired;divorced;high.school;no;yes;no;cellular;dec;tue;1~56;999;0;nonexistent;yes
70~74;retired;divorced;high.school;no;no;yes;cellular;dec;tue;1~56;6;2;success;yes
70~74;retired;married;professional.course;no;no;no;cellular;mar;fri;1~56;3;1;success;yes
70~74;retired;married;unknown;no;no;yes;cellular;mar;fri;1~56;999;0;nonexistent;yes
70~74;retired;married;unknown;no;yes;no;telephone;mar;mon;1~56;999;0;nonexistent;yes
70~74;retired;married;basic.4y;no;yes;no;cellular;mar;mon;1~56;999;1;failure;no
70~74;retired;married;basic.9y;no;no;no;cellular;mar;mon;1~56;999;1;failure;yes
70~74;retired;married;basic.9y;no;no;no;cellular;mar;mon;1~56;999;0;nonexistent;no
70~74;retired;married;unknown;no;yes;no;cellular;apr;thu;1~56;999;0;nonexistent;no
70~74;retired;married;professional.course;no;no;no;cellular;apr;thu;1~56;999;0;nonexistent;yes
70~74;retired;married;professional.course;no;yes;no;cellular;apr;thu;1~56;999;0;nonexistent;no
70~74;retired;married;university.degree;no;no;no;cellular;apr;thu;1~56;999;0;nonexistent;yes
70~74;retired;divorced;basic.4y;no;yes;no;cellular;apr;mon;1~56;999;0;nonexistent;yes
70~74;retired;divorced;basic.4y;no;no;yes;cellular;apr;mon;1~56;14;2;failure;no
70~74;retired;married;basic.4y;no;no;no;telephone;apr;mon;1~56;999;0;nonexistent;yes
70~74;retired;divorced;high.school;no;no;no;telephone;apr;tue;1~56;6;2;success;yes
70~74;retired;single;professional.course;no;no;no;cellular;apr;fri;1~56;6;3;success;yes
70~74;retired;married;basic.4y;no;no;no;telephone;apr;mon;1~56;999;0;nonexistent;no
70~74;retired;married;basic.4y;no;no;no;cellular;apr;mon;1~56;4;1;success;yes
70~74;retired;married;basic.4y;no;no;no;cellular;apr;mon;1~56;999;0;nonexistent;no
70~74;retired;married;basic.4y;no;yes;no;cellular;may;wed;1~56;999;0;nonexistent;yes
70~74;admin.;married;basic.4y;no;yes;yes;cellular;may;fri;1~56;3;2;success;yes
70~74;retired;divorced;university.degree;no;yes;no;cellular;may;tue;1~56;999;0;nonexistent;yes
70~74;retired;married;professional.course;no;no;no;cellular;may;fri;1~56;999;3;failure;no
70~74;retired;single;university.degree;no;yes;yes;cellular;may;fri;1~56;999;0;nonexistent;no
70~74;retired;single;university.degree;no;no;no;cellular;may;fri;1~56;999;0;nonexistent;no
70~74;retired;divorced;basic.4y;no;no;no;telephone;jun;thu;1~56;999;1;failure;no
70~74;retired;married;university.degree;no;yes;no;cellular;jul;thu;1~56;999;2;failure;yes
70~74;retired;divorced;professional.course;unknown;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
70~74;retired;married;basic.4y;no;no;yes;cellular;jul;fri;1~56;8;1;success;yes
70~74;retired;married;basic.4y;no;yes;no;cellular;jul;fri;1~56;999;1;failure;no
70~74;retired;married;basic.4y;no;yes;no;cellular;jul;fri;1~56;999;1;failure;no
70~74;retired;married;basic.4y;no;yes;no;cellular;jul;tue;1~56;999;0;nonexistent;yes
70~74;retired;married;basic.4y;no;yes;yes;telephone;jul;tue;1~56;999;0;nonexistent;no
70~74;retired;married;basic.4y;no;yes;no;cellular;jul;mon;1~56;999;1;failure;no
70~74;retired;married;basic.4y;no;yes;no;cellular;jul;mon;1~56;999;0;nonexistent;yes
70~74;retired;married;basic.6y;no;no;no;cellular;jul;wed;1~56;999;0;nonexistent;no
70~74;retired;married;basic.6y;no;yes;no;cellular;jul;wed;1~56;999;0;nonexistent;yes
70~74;retired;married;professional.course;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
70~74;retired;divorced;basic.4y;no;yes;yes;cellular;jul;wed;1~56;999;0;nonexistent;no
70~74;retired;married;basic.4y;no;yes;no;cellular;jul;thu;1~56;9;3;failure;yes
70~74;retired;married;basic.9y;no;yes;yes;cellular;jul;fri;1~56;999;0;nonexistent;yes
70~74;retired;married;unknown;no;no;no;telephone;aug;tue;1~56;999;4;failure;yes
70~74;blue-collar;divorced;basic.4y;unknown;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
70~74;retired;married;university.degree;no;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
70~74;housemaid;married;basic.6y;unknown;yes;no;cellular;aug;fri;1~56;999;0;nonexistent;no
70~74;retired;divorced;basic.4y;unknown;yes;no;telephone;aug;mon;1~56;999;0;nonexistent;no
70~74;retired;divorced;basic.4y;unknown;yes;no;cellular;aug;tue;1~56;999;1;failure;no
70~74;retired;married;basic.4y;no;no;no;cellular;aug;wed;1~56;6;3;success;yes
70~74;admin.;married;basic.4y;no;yes;no;cellular;aug;thu;1~56;999;2;failure;no
70~74;retired;divorced;university.degree;no;no;no;cellular;aug;mon;1~56;999;1;failure;no
70~74;retired;married;professional.course;no;no;no;cellular;sep;wed;1~56;999;1;failure;no
70~74;retired;married;high.school;no;no;no;cellular;sep;wed;1~56;999;0;nonexistent;no
70~74;retired;married;high.school;no;yes;no;telephone;sep;wed;1~56;999;2;failure;no
70~74;retired;married;basic.9y;no;no;no;telephone;sep;fri;1~56;999;1;failure;no
70~74;retired;married;high.school;no;no;no;cellular;sep;mon;1~56;999;0;nonexistent;yes
70~74;retired;married;basic.4y;no;yes;no;cellular;oct;wed;1~56;999;3;failure;no
70~74;retired;married;university.degree;no;no;no;telephone;oct;mon;1~56;999;0;nonexistent;no
70~74;retired;married;professional.course;no;yes;no;cellular;oct;mon;1~56;999;0;nonexistent;no
70~74;retired;married;professional.course;no;no;no;cellular;oct;tue;1~56;999;0;nonexistent;yes
70~74;retired;married;university.degree;no;yes;no;cellular;oct;fri;1~56;3;2;success;no
70~74;retired;divorced;basic.4y;no;yes;no;cellular;oct;mon;1~56;999;0;nonexistent;no
70~74;retired;divorced;basic.4y;no;yes;no;cellular;oct;mon;1~56;3;2;success;no
70~74;retired;married;professional.course;no;yes;no;cellular;nov;fri;1~56;999;0;nonexistent;yes
70~74;retired;married;professional.course;no;yes;no;cellular;nov;fri;1~56;999;1;failure;no
65~69;retired;divorced;basic.4y;no;yes;no;cellular;mar;mon;1~56;999;0;nonexistent;yes
65~69;technician;married;professional.course;no;yes;no;cellular;mar;tue;1~56;999;0;nonexistent;yes
65~69;retired;single;university.degree;no;yes;yes;cellular;mar;mon;1~56;999;0;nonexistent;no
65~69;retired;married;basic.4y;no;yes;no;cellular;mar;thu;1~56;999;0;nonexistent;yes
65~69;retired;married;basic.4y;no;yes;no;cellular;mar;mon;1~56;999;1;failure;no
65~69;retired;married;basic.4y;no;no;no;cellular;mar;mon;1~56;999;1;failure;no
65~69;retired;married;basic.4y;no;yes;no;telephone;mar;mon;1~56;999;0;nonexistent;no
65~69;retired;married;university.degree;no;no;no;cellular;mar;wed;1~56;999;0;nonexistent;yes
65~69;admin.;divorced;university.degree;no;no;no;cellular;mar;mon;1~56;999;0;nonexistent;no
65~69;housemaid;married;basic.4y;no;no;no;cellular;mar;thu;1~56;999;1;failure;no
65~69;retired;married;basic.4y;no;no;no;cellular;mar;thu;1~56;999;0;nonexistent;yes
65~69;retired;married;unknown;no;yes;no;telephone;mar;fri;1~56;999;0;nonexistent;no
65~69;retired;single;university.degree;no;yes;no;cellular;apr;tue;1~56;999;0;nonexistent;no
65~69;retired;married;university.degree;no;yes;no;telephone;apr;thu;1~56;999;0;nonexistent;no
65~69;retired;divorced;university.degree;no;yes;no;cellular;apr;tue;1~56;999;0;nonexistent;yes
65~69;retired;married;basic.4y;no;yes;no;cellular;apr;wed;1~56;999;0;nonexistent;yes
65~69;retired;married;professional.course;no;no;no;telephone;apr;wed;1~56;999;0;nonexistent;no
65~69;retired;married;basic.4y;no;no;no;cellular;apr;wed;1~56;999;1;failure;yes
65~69;retired;married;basic.4y;no;yes;no;cellular;apr;wed;1~56;999;0;nonexistent;no
65~69;retired;married;basic.4y;no;yes;no;cellular;apr;wed;1~56;999;0;nonexistent;yes
65~69;retired;married;basic.4y;no;no;no;cellular;apr;wed;1~56;999;0;nonexistent;no
65~69;retired;married;professional.course;no;yes;no;cellular;apr;wed;1~56;999;0;nonexistent;yes
65~69;retired;married;basic.4y;no;no;yes;cellular;apr;wed;1~56;999;1;failure;yes
65~69;retired;married;unknown;no;no;no;cellular;apr;thu;1~56;999;0;nonexistent;no
65~69;retired;married;unknown;no;yes;no;cellular;apr;thu;1~56;999;0;nonexistent;yes
65~69;retired;married;unknown;no;yes;yes;cellular;apr;thu;1~56;999;0;nonexistent;no
65~69;retired;married;high.school;no;no;yes;cellular;apr;mon;1~56;999;0;nonexistent;no
65~69;retired;married;high.school;no;yes;no;cellular;apr;mon;1~56;999;0;nonexistent;yes
65~69;retired;divorced;basic.4y;no;no;no;cellular;apr;mon;1~56;999;0;nonexistent;no
65~69;retired;divorced;basic.4y;no;yes;no;cellular;apr;mon;1~56;999;0;nonexistent;yes
65~69;retired;married;basic.6y;no;yes;no;cellular;apr;tue;1~56;999;0;nonexistent;no
65~69;retired;married;basic.4y;no;yes;no;cellular;apr;tue;1~56;999;1;failure;no
65~69;retired;married;professional.course;no;yes;yes;cellular;apr;fri;1~56;999;0;nonexistent;no
65~69;retired;married;high.school;no;yes;no;cellular;apr;wed;1~56;999;1;failure;no
65~69;retired;married;university.degree;no;yes;no;cellular;apr;thu;1~56;999;0;nonexistent;yes
65~69;unemployed;single;basic.4y;no;no;no;telephone;apr;thu;1~56;999;0;nonexistent;no
65~69;unemployed;single;basic.4y;no;yes;no;cellular;apr;thu;1~56;999;0;nonexistent;yes
65~69;unemployed;single;basic.4y;no;yes;no;cellular;apr;thu;1~56;999;0;nonexistent;no
65~69;management;married;university.degree;no;no;no;cellular;may;mon;1~56;3;1;success;no
65~69;housemaid;married;high.school;no;yes;no;cellular;may;fri;1~56;999;0;nonexistent;no
65~69;retired;married;university.degree;no;yes;yes;cellular;may;wed;1~56;999;0;nonexistent;no
65~69;unknown;divorced;unknown;unknown;yes;no;cellular;may;wed;1~56;999;1;failure;no
65~69;unknown;married;basic.4y;no;yes;yes;cellular;may;thu;1~56;999;0;nonexistent;no
65~69;admin.;married;basic.4y;unknown;no;no;cellular;jun;tue;1~56;999;0;nonexistent;yes
65~69;admin.;married;basic.4y;unknown;yes;no;cellular;jun;tue;1~56;999;1;failure;no
65~69;entrepreneur;married;high.school;no;no;no;cellular;jun;wed;1~56;999;0;nonexistent;yes
65~69;entrepreneur;married;high.school;no;no;no;cellular;jun;wed;1~56;999;0;nonexistent;yes
65~69;entrepreneur;married;high.school;no;yes;no;cellular;jun;wed;1~56;999;0;nonexistent;no
65~69;retired;married;basic.4y;no;yes;no;cellular;jul;wed;1~56;999;0;nonexistent;no
65~69;services;married;unknown;no;no;no;telephone;jul;wed;1~56;999;0;nonexistent;no
65~69;retired;married;basic.4y;unknown;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
65~69;retired;married;basic.4y;no;yes;no;cellular;aug;fri;1~56;999;0;nonexistent;yes
65~69;admin.;married;university.degree;no;no;no;cellular;aug;mon;1~56;4;1;success;no
65~69;retired;married;professional.course;no;yes;no;telephone;aug;mon;1~56;999;0;nonexistent;no
65~69;retired;married;professional.course;no;yes;yes;cellular;aug;mon;1~56;999;0;nonexistent;no
65~69;housemaid;divorced;basic.4y;no;no;no;telephone;aug;tue;1~56;999;1;failure;no
65~69;retired;married;high.school;no;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
65~69;entrepreneur;married;university.degree;no;yes;no;cellular;aug;tue;1~56;999;1;failure;no
65~69;retired;married;university.degree;no;no;no;cellular;aug;tue;1~56;999;1;failure;no
65~69;blue-collar;married;unknown;no;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
65~69;retired;married;high.school;no;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
65~69;retired;married;unknown;no;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
65~69;retired;unknown;basic.9y;no;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
65~69;retired;married;unknown;no;no;no;cellular;aug;wed;1~56;999;1;failure;yes
65~69;retired;unknown;basic.9y;no;yes;no;cellular;aug;wed;1~56;999;2;failure;yes
65~69;technician;married;professional.course;no;yes;no;telephone;aug;wed;1~56;999;0;nonexistent;no
65~69;retired;married;basic.6y;unknown;yes;no;cellular;aug;wed;1~56;1;1;success;no
65~69;retired;married;basic.6y;unknown;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
65~69;retired;married;professional.course;no;no;no;cellular;aug;fri;1~56;999;1;failure;no
65~69;retired;married;professional.course;no;yes;no;cellular;aug;fri;1~56;999;0;nonexistent;yes
65~69;retired;married;professional.course;no;no;no;cellular;aug;fri;1~56;999;0;nonexistent;no
65~69;retired;married;basic.4y;no;no;no;cellular;aug;mon;1~56;999;2;failure;no
65~69;retired;married;unknown;no;no;no;cellular;aug;mon;1~56;999;2;failure;no
65~69;retired;married;professional.course;no;yes;yes;cellular;aug;mon;1~56;999;0;nonexistent;yes
65~69;retired;married;basic.6y;no;no;no;cellular;aug;tue;1~56;999;0;nonexistent;yes
65~69;retired;married;basic.4y;no;yes;yes;telephone;aug;wed;1~56;999;3;failure;no
65~69;retired;married;basic.6y;no;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;yes
65~69;retired;married;university.degree;no;yes;no;cellular;aug;mon;1~56;999;1;failure;no
65~69;retired;married;university.degree;no;no;yes;cellular;aug;mon;1~56;999;0;nonexistent;no
65~69;housemaid;married;basic.4y;no;no;no;telephone;aug;mon;1~56;999;0;nonexistent;no
65~69;retired;married;basic.4y;unknown;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;yes
65~69;retired;divorced;university.degree;no;yes;no;cellular;aug;wed;1~56;999;1;failure;no
65~69;retired;married;basic.4y;no;no;no;telephone;sep;tue;1~56;999;1;failure;no
65~69;management;divorced;university.degree;no;no;no;cellular;sep;tue;1~56;1;1;success;yes
65~69;retired;married;basic.9y;no;yes;no;cellular;sep;wed;1~56;5;1;success;no
65~69;retired;married;high.school;no;no;no;cellular;sep;fri;1~56;999;0;nonexistent;yes
65~69;retired;married;university.degree;no;yes;no;cellular;sep;fri;1~56;999;0;nonexistent;no
65~69;retired;married;high.school;no;no;no;cellular;sep;fri;1~56;999;0;nonexistent;no
65~69;retired;married;basic.4y;no;no;no;cellular;sep;tue;1~56;3;2;success;yes
65~69;admin.;married;basic.4y;no;no;no;cellular;sep;tue;1~56;999;2;failure;yes
65~69;admin.;married;basic.4y;no;yes;yes;cellular;sep;tue;1~56;3;1;success;yes
65~69;admin.;married;university.degree;no;no;no;cellular;sep;tue;1~56;999;0;nonexistent;no
65~69;unknown;married;university.degree;no;yes;yes;cellular;sep;tue;1~56;3;1;success;no
65~69;admin.;married;basic.4y;no;no;no;cellular;sep;tue;1~56;3;1;success;no
65~69;retired;married;high.school;no;yes;no;cellular;sep;fri;1~56;999;0;nonexistent;no
