weight;ph;avg;watercapacity;bacteria;solubleprotein
595;723;177;1;421;51
923;468;902;460;877;144
196;300;337;721;26;461
365;955;511;663;613;150
657;765;194;793;923;287
300;794;745;697;646;996
712;47;570;757;541;454
970;755;49;651;439;676
433;525;867;403;780;977
922;288;358;833;312;738
2;436;958;865;250;774
542;372;395;457;714;848
749;642;767;199;136;704
482;128;665;781;974;78
176;179;357;277;126;965
622;10;195;512;798;619
779;574;964;440;491;36
800;718;526;549;412;9
44;856;302;293;181;551
222;889;172;496;632;816
692;24;211;344;654;801
466;171;65;872;987;615
539;2;121;16;547;919
179;658;746;729;841;212
877;111;634;616;129;356
229;778;691;575;568;442
590;650;773;21;622;434
366;193;369;6;19;46
172;527;336;23;506;357
280;744;605;192;743;848
716;670;451;930;117;682
960;862;102;690;36;279
590;91;170;535;55;494
884;195;261;461;943;284
472;369;55;776;499;612
863;591;748;943;110;721
215;862;744;196;608;839
132;367;669;704;255;732
791;573;579;55;881;537
979;349;986;184;926;714
407;99;939;970;416;595
626;981;726;670;457;302
355;521;315;864;371;802
878;342;680;199;929;669
307;700;722;290;117;390
604;506;879;802;982;63
549;424;701;286;33;607
216;741;432;651;168;333
666;698;133;68;384;962
173;775;124;412;721;880
248;30;53;554;977;605
784;106;185;303;729;176
787;300;430;613;773;418
819;45;82;577;825;869
852;221;990;699;397;319
817;36;830;743;460;554
18;632;222;492;836;927
78;228;829;490;866;100
968;798;23;732;260;168
296;820;85;701;744;244
238;789;281;394;606;541
501;876;531;821;497;252
423;131;31;533;427;557
485;983;134;953;823;680
475;955;754;324;907;931
77;991;717;834;975;34
748;891;403;85;385;939
405;121;201;916;657;356
344;455;70;939;341;268
53;336;294;832;832;986
342;566;447;931;432;280
381;294;105;40;441;683
132;377;830;702;71;475
520;248;131;878;108;720
934;450;244;698;222;406
569;834;15;145;845;851
129;670;196;316;985;709
465;40;393;529;718;651
989;95;243;156;675;893
526;5;770;295;996;300
224;859;933;300;564;882
316;896;298;129;221;227
527;36;822;407;891;18
163;474;282;104;332;154
696;381;157;874;101;736
873;58;380;942;844;561
287;74;904;516;449;309
909;752;124;663;756;634
142;754;875;953;451;670
740;682;635;203;218;55
589;633;180;45;541;942
806;645;906;873;382;288
844;147;34;109;164;454
401;682;140;525;311;698
3;188;759;815;302;803
58;670;919;927;993;508
769;347;550;652;983;995
171;495;373;407;168;641
527;185;676;285;722;676
529;793;334;938;476;435
263;315;571;34;822;8
464;612;309;337;366;274
459;371;911;891;265;458
858;167;207;519;219;620
184;368;87;642;883;271
145;452;937;636;135;222
768;925;409;64;281;509
444;793;686;147;576;407
741;48;234;201;888;894
946;876;245;100;305;479
847;803;131;928;446;789
188;778;657;859;949;991
286;179;718;811;211;517
313;162;943;167;464;111
390;475;254;569;380;183
876;670;800;964;313;192
955;763;481;177;57;572
237;996;738;936;125;51
700;819;444;558;575;210
958;280;544;326;841;715
304;988;103;848;533;308
634;544;233;22;241;843
667;766;960;12;121;677
20;629;738;170;8;588
267;36;287;259;104;338
910;513;85;537;71;817
580;795;603;454;205;307
949;356;356;379;186;5
774;273;245;390;404;447
811;5;551;116;561;256
419;156;7;368;324;583
879;750;589;787;338;338
326;447;350;94;694;682
387;943;782;913;979;582
937;951;718;410;112;343
698;292;463;924;394;934
873;586;53;933;80;418
68;501;789;848;612;936
243;48;253;958;974;957
953;229;418;478;781;157
26;675;189;584;534;538
577;549;986;661;715;10
851;967;833;148;141;329
387;275;93;576;424;21
802;697;526;779;246;447
767;978;215;997;170;691
602;519;345;465;263;345
642;54;423;671;923;74
82;211;176;920;692;107
290;37;303;867;518;92
439;370;287;368;347;50
10;27;670;903;628;541
423;853;481;185;263;946
213;756;193;584;926;76
935;732;700;628;145;977
705;778;811;316;165;940
544;775;30;671;782;128
713;853;829;415;742;754
902;702;71;267;742;170
638;482;599;841;843;21
257;985;915;431;150;614
225;761;465;760;91;616
200;229;522;148;917;874
220;147;142;848;293;312
269;762;97;700;236;538
169;805;987;212;763;277
959;980;110;333;69;786
355;919;202;837;380;323
288;583;392;191;207;517
425;264;447;872;590;306
976;929;145;974;386;663
227;516;906;785;970;975
786;910;923;99;77;4
769;533;958;229;862;117
332;453;172;908;591;791
267;769;619;25;766;792
340;593;506;914;913;719
448;472;404;705;659;683
755;582;248;477;763;202
297;390;524;83;138;704
223;378;99;743;552;768
338;809;19;330;464;897
219;564;727;761;77;855
666;11;178;551;589;798
600;346;634;818;7;881
85;22;833;998;61;366
950;646;134;833;460;397
566;244;452;396;55;12
846;157;639;764;585;484
594;553;22;183;513;264
748;83;983;46;177;968
970;360;866;820;988;794
168;277;424;72;923;580
535;256;138;752;766;505
16;632;775;719;58;322
774;76;420;925;434;469
879;228;204;91;974;208
444;521;536;345;983;119
627;148;698;603;195;44
259;944;311;767;478;965
96;501;636;506;808;373
753;862;525;5;791;800
350;146;699;462;701;426
174;35;702;910;597;543
313;302;838;85;666;705
945;235;277;880;799;854
248;60;838;193;887;966
145;915;111;666;305;996
614;121;958;879;526;750
882;988;361;390;769;432
330;920;275;336;538;140
336;949;131;554;395;901
309;36;112;758;348;652
281;472;545;811;573;721
272;369;624;192;63;322
28;409;185;35;757;764
784;61;697;422;898;835
234;972;853;333;566;66
34;228;615;947;411;719
114;967;19;922;906;758
369;202;606;201;717;148
111;52;651;63;669;42
982;890;92;314;262;321
727;509;775;234;521;618
329;278;179;317;462;795
204;571;8;358;2;628
307;542;721;333;476;534
762;995;179;845;898;109
855;754;850;13;301;516
310;762;264;489;199;564
498;638;234;737;709;670
90;708;98;682;906;535
74;279;475;485;98;452
99;495;469;817;13;802
28;544;212;610;500;535
626;171;180;292;939;79
604;356;855;871;545;141
189;624;824;402;757;84
282;297;740;974;886;459
238;652;632;849;212;270
755;721;235;684;321;254
778;571;32;644;742;546
520;770;69;530;333;365
493;721;487;176;471;324
392;86;851;341;112;55
795;859;419;643;832;8
148;565;161;883;410;782
442;704;133;91;540;40
22;781;688;526;575;868
471;453;105;848;920;77
904;697;76;844;741;610
300;752;311;425;962;414
282;141;440;428;378;4
262;260;979;348;442;838
5;336;545;499;173;95
114;266;877;132;766;238
778;877;572;842;726;669
915;435;571;771;778;740
831;34;574;837;183;321
6;290;526;552;531;322
363;84;422;565;16;739
213;659;288;712;658;846
224;119;208;259;304;678
967;867;659;654;514;771
518;715;464;605;353;59
856;479;734;540;983;770
519;348;825;500;556;293
699;589;918;863;507;15
808;981;940;797;199;428
947;403;816;743;363;203
792;417;74;677;281;680
205;183;779;848;250;356
173;195;796;114;343;923
914;376;565;260;763;560
442;124;407;725;560;727
284;752;668;114;869;407
125;360;822;627;226;819
227;519;196;710;120;615
472;991;199;426;317;318
677;701;735;253;438;67
593;869;160;492;922;571
467;844;831;649;228;732
917;203;983;655;430;200
219;31;862;179;702;467
168;967;920;590;949;477
706;818;304;970;699;357
606;669;153;121;204;844
560;322;422;354;934;557
724;705;461;287;633;802
328;606;328;421;762;650
166;901;624;163;663;169
722;473;63;710;828;869
442;404;832;410;782;596
29;412;290;654;988;33
653;317;468;812;673;855
950;363;345;853;186;689
676;11;890;916;569;468
221;634;664;410;614;283
331;375;980;656;719;514
918;278;325;173;35;202
116;788;458;754;770;974
501;239;565;550;867;898
700;901;602;445;802;11
661;85;562;125;2;33
826;473;265;710;589;797
515;1;456;80;602;376
291;814;889;141;87;28
537;494;954;278;934;681
219;497;894;235;284;254
211;644;962;826;143;384
448;237;830;747;927;87
853;895;271;279;746;689
273;992;361;636;885;800
294;375;938;950;900;862
673;149;348;696;624;558
462;365;353;642;725;880
112;514;858;448;883;185
740;764;379;519;945;628
371;58;368;490;475;824
392;834;828;208;77;860
862;830;778;855;615;741
335;106;419;242;551;972
858;390;554;321;941;858
931;722;785;760;928;431
429;531;875;680;578;901
578;106;79;481;271;54
884;789;218;213;100;21
402;525;329;205;150;791
873;456;531;642;953;252
671;61;991;470;531;325
436;23;515;268;980;399
561;152;275;993;928;616
600;70;624;865;510;793
989;319;480;833;98;759
235;88;131;197;980;33
137;47;833;900;448;106
572;797;244;762;532;89
240;625;89;390;544;929
826;451;912;743;461;746
592;988;47;968;959;980
528;696;416;753;882;686
956;974;634;733;626;766
826;343;732;85;734;445
220;74;264;901;273;770
140;296;192;93;386;758
626;634;351;656;45;910
