weight;ph;avg;watercapacity;bacteria;solubleprotein
250;713;721;775;521;223
993;863;754;848;266;392
20;363;420;19;759;253
268;375;218;991;441;36
555;817;865;473;286;666
50;416;279;763;307;375
365;539;545;408;768;603
688;945;699;715;285;415
60;139;116;574;161;945
266;11;904;19;84;299
755;348;29;597;805;35
719;801;676;537;49;64
804;649;415;850;321;260
531;6;411;272;628;320
852;540;876;906;416;461
205;756;201;923;974;20
772;289;854;816;560;145
726;509;138;307;742;712
167;636;850;980;640;77
986;679;281;231;483;781
177;7;393;10;671;628
842;515;294;348;15;439
819;805;442;820;780;818
734;166;415;283;669;115
734;723;392;842;936;634
896;714;347;380;401;491
523;979;34;682;266;947
645;393;428;449;407;941
7;91;423;466;51;311
828;300;505;377;363;766
66;164;623;614;523;187
190;173;262;815;646;462
95;197;990;807;25;74
774;660;801;318;255;902
363;288;243;474;735;661
657;892;737;4;277;942
835;341;791;411;60;41
670;627;96;957;862;236
234;772;520;332;496;355
875;271;683;772;748;250
805;778;353;171;539;729
442;474;498;322;203;580
819;559;509;683;46;491
351;468;962;910;371;65
58;900;680;723;264;346
362;466;465;486;391;441
608;677;212;713;794;116
552;699;320;476;118;931
494;949;572;813;441;350
915;274;460;33;10;21
623;87;556;380;484;582
743;750;386;506;517;873
311;849;102;253;411;285
856;576;745;834;999;497
199;588;701;82;773;732
722;859;617;102;711;280
799;560;345;951;592;469
984;239;706;238;266;250
118;724;562;124;888;167
483;526;704;527;835;600
923;864;36;556;613;172
205;628;411;694;126;421
498;314;946;905;993;515
818;488;671;816;847;528
398;394;962;937;323;81
629;749;951;303;646;570
830;270;913;92;468;648
675;137;1;447;336;531
960;945;401;517;680;810
716;843;731;83;894;438
941;503;751;870;628;726
614;644;831;253;478;551
48;428;545;624;512;791
34;92;746;340;556;761
816;154;968;350;457;51
963;633;270;636;253;286
394;924;771;210;810;156
351;603;947;956;368;733
917;444;505;161;779;222
330;720;950;137;900;400
894;29;837;36;180;281
275;786;849;297;502;144
548;488;742;53;892;149
381;930;393;403;72;907
872;77;693;517;356;307
740;189;18;471;964;417
812;775;291;182;335;675
630;763;908;549;697;11
758;707;224;745;227;279
504;417;878;298;316;431
670;15;955;622;472;418
41;551;746;618;609;212
474;454;362;965;25;641
295;626;926;588;429;559
299;627;264;213;212;646
39;903;710;257;572;912
743;948;822;219;340;697
388;302;141;255;687;673
613;697;732;892;132;44
774;849;262;57;310;609
220;301;865;965;305;537
577;17;346;313;653;795
57;631;54;844;408;50
464;397;831;366;615;774
503;426;109;652;90;385
247;149;361;601;535;148
499;972;301;311;850;672
255;351;612;991;250;216
674;955;10;125;931;868
834;960;18;727;810;990
206;748;716;789;517;864
692;753;491;336;137;835
445;660;299;827;66;571
168;317;318;23;416;245
29;551;790;543;159;670
556;89;262;246;319;565
444;203;3;57;457;253
38;931;100;497;488;494
552;482;254;613;271;228
605;250;762;672;612;750
957;562;553;497;77;428
995;144;135;544;535;963
672;187;675;597;288;932
592;401;256;795;345;99
96;129;832;785;247;175
178;86;498;157;380;53
891;278;780;698;521;217
976;694;833;902;895;36
572;229;166;710;823;76
490;744;592;138;54;242
694;638;87;224;935;44
989;780;283;780;700;485
883;809;312;446;245;539
897;387;536;944;117;825
595;734;95;823;759;721
83;508;916;182;683;440
634;312;117;415;864;49
8;443;473;664;276;544
942;141;688;85;689;866
813;698;84;529;215;185
267;979;33;665;524;494
423;554;622;735;277;472
797;831;53;851;1;259
32;934;62;453;615;335
721;13;60;812;325;399
251;491;703;490;544;142
445;945;125;76;192;401
76;897;175;636;196;825
263;620;438;290;946;606
689;343;991;159;547;246
860;633;959;715;427;657
948;329;882;771;318;545
836;609;655;281;749;184
708;998;466;938;456;307
554;838;749;732;988;769
822;434;777;657;210;349
900;231;694;726;461;220
527;829;974;686;427;525
863;980;61;497;961;148
789;770;541;801;45;240
849;338;661;296;949;994
411;578;602;537;276;44
493;94;105;753;808;988
67;550;767;751;573;190
665;462;443;419;701;792
843;942;533;370;129;372
732;398;163;571;706;388
348;804;201;771;247;707
549;495;121;830;59;81
194;387;271;10;575;36
83;281;935;672;443;85
12;768;632;12;566;700
984;42;186;475;256;326
610;37;673;298;15;567
554;207;564;598;178;178
362;309;618;421;904;65
665;681;935;528;506;971
613;256;393;903;955;361
93;155;672;120;61;803
160;248;478;814;636;944
608;340;90;823;139;906
92;790;173;178;664;832
222;830;195;457;172;226
365;152;775;303;110;249
256;260;798;248;682;534
612;173;702;532;749;184
61;210;799;496;145;441
257;378;230;988;635;240
498;949;959;255;400;408
567;76;556;334;147;681
974;42;160;926;945;128
691;889;978;936;578;186
262;946;602;788;347;458
669;952;745;156;213;487
193;412;553;253;777;991
396;803;552;56;829;443
318;438;80;769;272;832
936;265;494;327;878;464
933;851;203;944;756;593
709;677;642;231;798;866
632;994;982;467;117;905
812;6;738;204;157;311
341;927;90;413;579;836
464;977;265;848;569;939
161;230;759;917;425;561
353;235;483;23;86;869
998;427;127;338;541;74
278;70;651;529;580;756
838;749;800;514;338;548
100;328;915;333;85;601
164;612;988;543;592;390
25;693;310;734;287;347
54;700;207;974;41;870
54;74;72;450;306;323
953;730;932;796;261;514
931;421;119;227;423;102
922;40;47;330;419;298
9;379;363;65;591;148
413;35;661;206;132;232
557;225;807;89;838;299
501;507;641;197;266;659
428;268;357;230;313;470
213;92;716;565;629;568
488;306;157;243;521;189
254;319;569;612;66;244
830;748;180;78;967;779
828;526;399;545;226;670
268;243;986;325;464;17
453;467;796;248;109;375
252;726;996;155;821;187
20;678;969;211;302;653
367;787;543;389;171;251
105;545;293;285;152;479
271;54;799;197;578;184
610;805;752;235;164;149
621;927;206;932;127;60
15;771;76;505;99;833
874;483;37;723;394;367
477;158;659;573;186;364
785;710;267;156;285;583
456;831;966;348;270;519
44;316;488;955;88;502
655;863;69;919;525;570
467;358;147;111;888;587
557;177;919;366;861;14
271;90;453;246;664;413
993;194;329;554;156;725
906;40;434;957;586;172
353;31;603;964;204;123
941;769;40;368;153;200
528;240;657;343;415;405
609;836;885;321;385;652
915;215;203;985;182;110
713;241;617;147;857;293
746;417;741;574;170;844
225;864;778;937;968;165
446;483;379;602;721;591
546;413;969;556;262;309
82;481;431;164;187;267
114;626;681;702;678;922
932;88;872;914;986;905
488;766;228;965;684;598
489;154;419;690;894;27
498;422;349;363;662;349
797;162;447;772;825;350
958;335;40;494;78;874
190;640;259;661;805;780
66;883;292;184;289;93
924;407;277;205;121;267
177;882;827;602;770;244
72;37;321;139;132;328
808;766;44;528;17;562
607;196;932;306;699;783
756;86;439;559;481;123
710;214;299;792;460;962
705;579;859;855;856;885
117;36;21;924;707;37
559;572;767;672;661;192
919;242;190;591;795;244
218;166;587;243;790;850
628;294;189;690;258;252
424;717;252;998;99;844
90;463;194;629;540;735
181;625;821;403;86;801
510;170;64;279;262;130
477;96;632;970;303;875
279;972;8;620;333;932
262;71;652;983;525;733
148;944;146;678;78;483
5;368;575;153;798;571
399;10;592;631;451;731
475;849;333;509;565;886
741;686;477;210;994;752
952;654;565;895;266;329
347;390;994;606;161;252
376;949;958;662;281;989
185;292;524;524;19;492
424;988;978;107;211;236
799;495;247;346;427;764
316;154;974;100;768;198
679;637;916;650;528;916
883;424;980;7;993;829
76;28;241;452;464;57
158;343;400;137;273;784
772;36;244;413;602;676
632;122;703;741;814;350
363;228;647;761;972;945
607;292;344;747;433;598
949;196;968;649;926;906
87;370;386;920;591;874
7;390;216;326;589;572
997;15;86;455;240;15
118;467;786;869;302;353
420;385;560;535;606;713
658;636;672;576;810;248
899;518;51;327;726;923
266;501;251;444;38;375
620;815;758;647;379;346
285;667;247;32;474;881
297;310;752;99;967;963
694;751;856;789;588;773
366;26;358;976;849;668
795;44;477;595;881;411
691;240;683;395;268;206
181;453;396;639;213;227
206;255;917;319;660;859
773;94;508;244;496;250
657;856;390;996;126;562
633;799;764;880;434;994
236;603;823;688;185;90
927;399;849;502;61;268
601;946;332;509;283;599
854;198;530;842;703;607
266;37;860;286;264;463
785;846;460;975;457;865
537;57;86;119;637;678
728;954;213;606;212;829
563;422;898;109;804;827
753;451;949;723;869;270
975;132;171;109;311;311
95;435;714;115;579;575
356;116;164;864;564;334
92;519;781;365;766;827
675;839;814;184;348;308
194;655;855;26;262;36
788;388;576;640;433;208
694;880;547;450;116;675
156;777;214;161;758;476
681;65;223;889;27;79
517;393;130;898;329;718
20;603;853;171;782;394
853;287;418;317;609;251
248;928;546;868;474;239
210;564;180;618;423;841
521;927;553;513;599;445
955;71;248;30;535;41
201;591;671;51;421;250
435;969;757;419;83;673
730;114;579;943;19;928
45;658;594;642;160;344
528;346;893;459;512;950
874;454;716;877;737;346
904;752;999;45;724;414
571;437;274;780;892;327
487;143;463;998;607;348
391;83;250;235;106;695
284;55;118;184;390;738
815;265;748;710;382;267
691;616;625;820;996;446
810;818;770;112;75;496
45;290;312;718;605;500
900;507;629;992;653;100
927;521;525;879;774;754
791;908;201;267;191;309
102;608;863;382;839;286
906;24;989;730;720;493
3;863;945;796;275;613
283;41;989;210;908;487
799;657;8;826;981;895
862;142;280;106;148;470
869;975;486;162;339;742
864;836;886;530;143;440
84;59;829;905;643;448
217;129;252;575;921;982
31;29;296;836;357;126
47;996;527;770;44;422
948;702;269;658;210;224
937;863;277;234;37;444
900;525;988;228;705;484
483;306;959;575;109;270
827;377;226;762;559;694
853;14;190;856;190;324
255;344;482;891;710;230
42;666;509;735;68;371
120;484;831;976;942;521
946;897;797;933;878;333
76;297;314;823;583;38
624;951;864;377;419;357
114;762;134;739;500;947
216;403;222;532;816;88
361;905;117;873;642;881
441;513;600;283;656;890
701;798;97;837;983;620
876;521;426;395;482;370
148;460;78;858;477;913
902;835;693;119;95;729
337;901;496;663;812;723
320;88;884;186;577;669
304;98;251;824;308;557
292;601;48;922;807;71
840;848;274;372;684;607
391;483;110;177;575;424
177;285;413;648;470;414
631;629;189;889;220;371
420;108;659;251;366;248
702;651;31;694;630;415
359;833;978;916;540;44
163;16;197;945;821;802
896;930;607;18;128;316
992;421;8;259;682;726
772;391;629;238;117;951
204;735;640;945;146;782
129;77;90;34;216;585
451;468;459;30;283;398
488;433;144;468;154;425
513;333;234;357;372;812
724;602;448;182;323;578
791;54;202;683;499;172
920;497;899;233;137;910
325;800;277;12;433;133
225;599;513;116;495;507
359;564;589;577;675;606
211;650;76;277;899;212
48;34;846;335;445;443
480;555;234;936;461;21
536;583;244;580;4;181
363;523;608;761;48;232
642;400;251;51;933;392
290;995;599;277;316;879
266;640;613;635;703;641
33;497;637;499;239;625
994;333;492;895;539;79
386;278;591;749;881;797
470;421;645;34;145;273
980;253;607;472;908;601
186;960;522;965;33;880
201;473;546;302;213;705
30;587;846;501;736;217
102;816;799;403;809;825
787;269;363;489;604;157
232;61;976;603;832;604
912;917;875;42;901;903
19;638;585;788;173;117
451;148;702;206;486;709
801;266;631;931;964;361
633;564;324;406;479;863
54;935;657;693;921;907
857;329;170;249;725;639
73;493;366;641;491;256
553;467;609;150;649;42
172;39;956;788;634;842
279;411;387;585;580;993
821;643;672;472;79;424
350;490;348;502;228;505
646;393;409;889;17;318
583;696;510;343;178;287
938;573;307;83;960;187
959;228;67;561;406;165
414;45;468;172;66;578
559;325;907;746;910;918
635;264;520;266;567;155
571;145;763;941;444;36
64;674;148;663;230;452
687;106;690;826;894;773
109;630;130;416;48;103
570;275;218;335;156;140
714;994;694;125;163;209
307;220;580;32;41;61
250;485;73;193;710;551
419;974;23;706;401;959
432;154;587;233;581;937
538;611;253;461;700;559
256;481;266;226;590;19
105;259;637;827;459;322
808;611;50;49;864;913
35;741;688;871;287;34
914;722;392;568;287;562
61;36;941;537;721;223
69;23;563;404;820;298
958;975;29;579;36;944
889;478;470;416;473;812
890;458;361;512;439;247
431;896;88;199;952;580
274;735;193;846;259;358
302;194;354;505;920;371
441;15;816;566;711;307
4;850;15;2;313;374
561;286;810;240;413;252
158;270;280;350;574;113
654;41;249;290;468;2
741;964;7;259;386;756
760;896;577;701;880;899
80;907;372;903;992;857
599;252;522;307;33;364
282;325;1;272;376;86
384;129;415;692;633;796
741;404;736;44;366;263
409;113;299;376;506;112
411;639;713;916;122;358
783;87;124;462;105;229
348;924;756;395;588;51
746;78;608;145;236;421
886;555;876;455;343;862
302;455;253;968;672;503
34;243;435;386;810;686
184;281;774;868;984;611
940;485;176;971;388;211
722;14;972;533;230;213
367;382;589;189;978;712
470;598;606;684;43;96
475;450;512;939;565;354
362;466;891;384;59;32
457;915;365;792;337;977
171;848;113;689;911;176
104;154;973;660;778;511
982;578;76;639;746;355
412;86;329;218;575;880
979;78;616;828;618;433
516;252;155;378;88;452
228;523;470;700;100;828
426;914;817;579;116;295
518;282;224;660;912;577
575;864;71;603;245;812
628;120;986;244;750;992
624;751;964;432;213;860
473;533;503;238;240;702
509;836;471;851;360;603
306;928;277;380;711;915
340;272;95;617;724;674
523;833;486;734;563;304
605;746;262;767;796;187
109;951;422;760;340;407
90;803;330;310;968;915
335;310;365;612;745;303
847;236;132;587;333;308
260;283;594;931;113;90
675;12;615;849;4;812
216;496;396;131;373;913
454;204;728;681;516;975
813;418;586;995;611;638
719;119;930;793;675;118
79;963;359;392;627;816
104;842;213;330;374;859
767;605;572;369;183;659
975;824;33;141;662;376
203;110;743;976;588;129
497;960;756;568;725;102
438;60;239;183;320;331
601;863;461;696;393;782
314;172;114;121;773;288
960;852;434;454;436;608
91;274;379;656;470;220
868;347;335;83;445;678
590;112;326;943;834;756
461;122;47;985;792;157
40;717;553;461;652;706
892;826;24;873;610;766
585;927;116;50;37;603
116;570;885;575;600;415
402;997;934;608;495;759
880;160;203;628;682;551
584;639;194;425;694;496
845;85;328;197;163;153
409;966;928;141;431;129
551;459;172;872;650;499
235;864;34;565;470;187
575;812;109;652;769;511
178;545;236;923;275;189
320;40;382;16;873;961
758;513;989;685;735;345
533;739;466;221;943;803
985;230;723;81;755;442
634;240;308;477;322;731
148;88;363;110;674;353
878;555;761;17;532;195
313;488;226;688;442;704
791;391;202;904;105;267
127;899;59;230;854;559
986;915;610;721;416;451
485;372;128;864;55;299
355;892;894;76;765;726
426;446;840;491;816;556
46;899;652;534;520;815
557;302;703;402;79;207
899;86;159;333;755;843
539;207;156;38;114;997
89;762;793;459;930;462
73;709;84;160;116;950
235;476;472;392;868;484
401;395;894;765;55;747
793;858;218;479;45;565
340;46;426;263;926;325
78;281;263;53;232;657
412;752;314;77;565;249
123;955;883;403;787;913
639;584;675;213;636;117
124;891;971;580;393;488
641;619;793;86;700;10
933;821;210;476;856;374
558;980;493;230;485;388
32;266;694;798;937;186
823;963;975;287;415;606
97;42;2;792;483;229
804;242;495;705;255;576
499;752;742;148;840;657
610;573;556;530;926;991
325;8;999;19;163;782
113;255;441;874;456;644
175;822;879;153;96;190
750;126;433;663;681;71
367;552;732;734;680;842
880;503;166;265;419;808
502;557;841;419;253;393
162;644;822;540;789;874
199;84;183;967;398;292
839;116;845;366;402;475
385;324;682;405;51;578
449;927;122;524;423;463
654;300;656;451;600;32
895;26;692;370;998;713
229;395;90;239;362;561
62;190;878;946;2;28
198;628;139;868;716;56
348;410;19;793;930;365
329;749;722;581;541;963
920;682;876;934;964;414
124;680;335;67;253;413
888;55;443;954;189;381
542;400;729;424;282;933
932;463;866;979;165;267
205;238;166;584;239;706
419;274;837;883;543;99
504;758;5;688;303;468
29;789;507;904;851;201
204;644;83;645;130;756
579;179;579;979;931;71
654;727;486;837;332;366
521;408;798;733;442;719
557;549;616;326;979;199
941;465;630;906;54;19
863;249;861;380;861;316
527;817;498;994;590;596
176;639;926;567;288;681
571;257;856;726;256;140
853;779;214;821;948;135
251;453;768;830;608;412
681;439;56;593;322;263
149;729;783;260;144;674
200;387;965;343;973;111
744;236;583;399;564;651
385;23;348;862;597;57
930;853;101;10;522;408
766;143;578;887;245;397
432;283;43;9;504;741
455;921;20;103;872;810
458;996;897;687;241;109
125;449;157;931;80;799
396;274;250;916;477;177
432;96;603;140;940;821
527;281;454;786;4;217
116;325;962;134;263;328
496;810;540;965;918;320
210;693;629;553;488;392
359;691;729;813;952;798
477;42;320;323;777;778
229;171;952;855;750;748
273;679;67;970;901;43
852;833;460;143;340;97
674;274;596;455;69;982
237;300;892;801;665;74
837;880;818;401;521;291
316;430;241;273;378;707
972;323;127;623;454;335
255;450;67;183;313;206
816;851;958;847;217;208
